row_idx,participantId,ic_r1_logit,ic_r2_logit,ic_r3_logit,ic_concat_logit
2603,455F20AF46F94DE9B6146EC8C2219AEF,5.454949855804443,5.240633010864258,5.680499076843262,4.994075298309326
2604,,5.489104747772217,5.847236156463623,3.5878281593322754,5.188835620880127
2605,3CEB50BF94384D338758A8EB94E688EE,5.630457401275635,5.417480945587158,5.617330551147461,5.393933773040772
2606,,5.647693157196045,5.266209602355957,5.070478916168213,4.32248067855835
2607,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2608,FA361C6B5B294CD8B3F4D2C3207E99A2,5.680280685424805,5.512885093688965,5.719921112060547,5.265306949615479
2609,396EC494592E487C9CE8F92297DDBB8D,5.546993255615234,5.881801128387451,5.613987445831299,5.155092716217041
2610,67B45DC549E84E40A8DA9B55BB090663,5.664829254150391,5.578742980957031,5.107212066650391,5.337305068969727
2611,C6BEF133CFB74BFD9C7F25FB48C667F7,5.575750350952148,5.407482624053955,5.66852617263794,5.254676818847656
2612,37DBD2018F1845EE979C304DA07DA823,5.6793389320373535,5.780649185180664,5.535653591156006,5.325181484222412
2613,B4CF0FA0AAC341E99A4359668D2CE23E,5.609546184539795,5.730329513549805,5.510721206665039,5.186961650848389
2614,3880C72DF6714D9F8722A987549DAB2B,5.824628829956055,5.901026248931885,5.49104118347168,5.232698440551758
2615,3B38A5254DE54246AF0CED838E6E24A3,5.664601802825928,5.284877300262451,5.589339733123779,4.954632759094238
2616,5541C9843ED54076B4CF581033B51652,5.722815990447998,5.022945404052734,5.882495403289795,5.160873889923096
2617,3FD79C99AC364B2EBB19D7558375D942,5.883298873901367,5.846717834472656,5.398645401000977,5.138673305511475
2618,6E2A1B9B9C9246C5958862B5F53E19FC,1.0050595998764038,,,1.0050595998764038
2619,,5.81364631652832,5.785531520843506,5.882337093353272,5.158260822296143
2620,0733DF0CEE944F27A88F19CEB570AF4A,5.78194522857666,5.835189342498779,5.916046142578125,5.25439453125
2621,2583756F3E164C5483728003BC76B2C9,5.527040958404541,5.521811008453369,5.321221351623535,5.1329193115234375
2622,78E54D96AFFC4D699F42B291C105AA16,5.75218391418457,4.998714923858643,1.9275950193405151,5.292450428009033
2623,2339BC361C9940F5B3570FA3BF206E87,5.863036632537842,5.840677738189697,5.7567877769470215,5.232885360717773
2624,8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,5.660463333129883,5.671262741088867,5.875215530395508,5.163719177246094
2625,,5.758694648742676,5.546000957489014,1.7606191635131836,5.003427982330322
2626,95F4CA32339242059670CE56F6865B44,5.779675006866455,5.850963592529297,5.791360855102539,5.443626403808594
2627,0314E9F1674F490BAD79B4319F136C83,5.664699554443359,5.663047790527344,5.563271999359131,5.02318000793457
2628,,5.894949913024902,5.1396484375,5.257069110870361,5.129820823669434
2629,44DA3FC1A51546699160A8544EF35A8E,5.561125755310059,5.322803020477295,5.873194217681885,5.391519546508789
2630,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2631,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2632,4B3F294D297E460683BA9E2D2E1F7E36,5.200570583343506,3.3278253078460693,1.5983705520629885,4.129557132720947
2633,E71BD9864D2F4A05B28E17E29EDCD0D3,5.735692977905273,5.54235315322876,5.5908637046813965,5.186202049255371
2634,,5.678823471069336,4.651406764984131,5.381098747253418,4.850003719329834
2635,,5.699965476989746,5.799690246582031,5.475048065185547,5.444710731506348
2636,AD3ABD00B3C645A6948AA069F9E50CFE,5.7101006507873535,4.235780715942383,5.763883590698242,5.394853591918945
2637,C697C1558F8149498D65C17025EB6CBB,5.7923994064331055,5.440045833587647,1.1814411878585815,5.26462459564209
2638,15320287CE574BA982689DD555E81480,5.794703006744385,5.632840633392334,4.684613227844238,5.204247951507568
2639,67F79D2CE9BA4DF9B9A4A09E064F8980,5.513225078582764,5.905716896057129,3.5551469326019287,5.686628341674805
2640,7C265F1A2EA549C5998E71602D5561E3,5.696861743927002,4.469296932220459,4.888294219970703,5.042054176330566
2641,1C2D2BC675A54F30A496DDEEFDA7BC31,5.858691215515137,5.669425964355469,5.5002031326293945,5.595963001251221
2642,7B18305834694FFAA1CA319D23E87B25,5.741511821746826,3.679616928100586,4.395520687103272,5.342591762542725
2643,9FCF8BEB93194C739F23E3C2B023EB13,1.0050595998764038,,,1.0050595998764038
2644,467535A5E255478A97460136960AE30C,5.301736354827881,4.56380558013916,4.802308559417725,4.483712673187256
2645,0C957C6024B8411186541E553778689E,5.801528930664063,5.8069167137146,5.217617988586426,4.641603946685791
2646,BD27902CF5B841EBB8B948B6A7CC9B8B,5.516026496887207,5.472215175628662,2.523529052734375,5.131741523742676
2647,,5.641060829162598,5.660736560821533,5.709492206573486,5.074905872344971
2648,ECC263BA41CD4B639BDC0BA632EC8B31,5.616628646850586,5.563398838043213,5.77720308303833,5.414770603179932
2649,8CEF6F2D5942438ABF5D94BF0E4D4E56,5.583688735961914,5.620332717895508,4.767350673675537,5.0523457527160645
2650,8FDB4436C83A472D9C703368E81AC551,5.419261932373047,5.0919294357299805,5.055278301239014,4.858126163482666
2651,1938D7A0E8B74512AC6DD8AEB952A725,5.883572578430176,5.72411060333252,5.307568073272705,5.410128116607666
2652,EA1DDBB0D9E5471381D5FD3553DC8E12,5.85980749130249,5.837298393249512,5.880988597869873,5.426522731781006
2653,72FA9C6241E348578734E2AA95DE8595,5.582594871520996,4.357478618621826,1.8114973306655884,4.925045013427734
2654,4364D011A8F84919A5C6B347E62EB848,5.628462314605713,5.745419979095459,5.435025691986084,5.227883338928223
2655,3D57AC1420314470954BBF22A67A54A4,5.568662643432617,5.908470153808594,5.54010534286499,5.493553161621094
2656,FF5A3F481B1B48168B13CF577E3F353E,5.6000752449035645,2.618272542953491,1.342029333114624,4.180243015289307
2657,1BC0A2F4795F44D7961BFC619B0A78C2,5.439958572387695,5.549326419830322,5.646456241607666,4.95856523513794
2658,0C988943E24544AAB0F7289E953CC257,5.359237194061279,5.147493362426758,5.185383796691895,4.855500221252441
2659,BC8AA91A1A0D4CFE82ECC7F609FEE325,5.269409656524658,5.642887115478516,5.689674377441406,5.187209606170654
2660,01BDCB71123048979A77AB656EEBD585,5.649648666381836,5.717529296875,5.494556427001953,5.206874847412109
2661,,5.601287364959717,3.134739875793457,5.229696750640869,5.20033073425293
2662,,5.651622295379639,5.019233226776123,5.609167098999023,4.81533145904541
2663,,5.496712684631348,5.730289459228516,4.708954334259033,5.509994983673096
2664,429276F57209418C8A457834684638CB,5.633833885192871,5.618741035461426,5.338791847229004,5.373412132263184
2665,,5.512871265411377,5.276641368865967,3.919591665267944,4.915247917175293
2666,47D14085382242C2BAF40C561743460C,5.36118745803833,4.915846347808838,1.514186978340149,4.788412570953369
2667,C3F6E345BD0A463985CCEBA1D3C73835,5.661168575286865,5.701865196228027,4.510556221008301,5.362363815307617
2668,29099C005ED247DEA9BD01DD247C8428,5.709011554718018,3.225015163421631,2.773820400238037,4.953455448150635
2669,24D8A43E913A4B9D921B5F9234706131,5.269598484039307,5.1573991775512695,5.79482889175415,5.060035705566406
2670,EFA1E05ACC9F47088C011202FE946B5F,5.885898590087891,5.679535865783691,5.843038082122803,5.35312557220459
2671,1A0314D120FB4A51A37CB97DD9F8C766,5.783851146697998,5.898861885070801,4.140026569366455,5.587757110595703
2672,,5.610018253326416,3.0552031993865967,1.886574149131775,5.02245044708252
2673,2ABC6ED4106141FCBBF98AF2778DA134,5.771683216094971,5.310306549072266,4.156408309936523,4.856820583343506
2674,6977D45C374747D3AE4F6A8EFC5CA4A2,5.829136371612549,5.825769424438477,5.880421161651611,5.279831886291504
2675,3ACA5629045140EA8F0C8375D72B18DF,5.616898059844971,5.682211875915527,5.829746723175049,5.058017730712891
2676,DBB84AEC03ED4E18A11B228D33442C40,5.428353786468506,5.498408794403076,1.7629553079605105,5.161458969116211
2677,1A0154347E7D4EE288D559419A5F17FA,5.736149311065674,4.420283794403076,1.2697913646697998,4.410814762115479
2678,0733FF06AD3546A6BCC7A9CA4D996427,5.844156742095947,5.701601028442383,5.880199432373047,5.529334545135498
2679,DD0D27503B88469AAB822A53357FF732,5.771268844604492,5.942946910858154,5.7315354347229,5.062251567840576
2680,9C10DB6E2C624CDCAD168E0D69613ED8,5.701125144958496,3.215551853179932,1.5845540761947632,5.380444526672363
2681,512FED05A72842BF9658B966FBD7F076,5.840813636779785,5.782111644744873,4.214544773101807,5.5456976890563965
2682,9F386406929B4EF8B7C2BCDB0F2349B1,5.616848945617676,5.824589729309082,5.841556549072266,5.309248447418213
2683,79B12F5EF43345FCA2410457E5ABCE52,5.244745254516602,5.339988708496094,4.334502696990967,4.092604637145996
2684,3DD59A5E3F3D4AD4A0CBC6702625D9E0,5.690825939178467,5.75023365020752,2.899587869644165,5.044373512268066
2685,9315995873EA4610B492459EA7C829A0,5.678147792816162,5.523810863494873,5.801854133605957,4.99430513381958
2686,50702036006D4A2EB5A1D51F641BEF19,5.642230987548828,5.565601825714111,5.118778705596924,5.32923698425293
2687,9D17585F39C74D1F8634E8604728D5A1,5.844264030456543,5.848089694976807,5.724222660064697,5.556746006011963
2688,1105F280E99348E591456C83703A3BBF,5.835456848144531,3.514549970626831,2.019374370574951,5.503655433654785
2689,CF8AA02F56A8464586728850B5EEB786,5.651523113250732,4.934288501739502,5.262149333953857,5.221261501312256
2690,164679906AE8406A830DB3F47BEAB4D8,5.791598320007324,5.6321563720703125,5.805419921875,5.316310882568359
2691,7035EB625E24442B908157408E655E3B,5.710962772369385,3.629019260406494,1.8183740377426147,4.792318820953369
2692,,5.044914245605469,5.529144763946533,5.524209976196289,4.89334774017334
2693,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2694,68120B46CB69461497F320EBEBAAFBBA,5.633674144744873,5.3539628982543945,5.502357482910156,4.848416805267334
2695,8344B8C5451E4B6A8D0EB1E07DAB6163,5.65179967880249,5.613160133361816,5.515497207641602,5.396474838256836
2696,1E107EDEE61042F29462D27824A6B420,5.578805923461914,3.5231173038482666,3.2515714168548584,4.90106201171875
2697,FEC3263CF3E141E39B7DF08F9AA8020F,5.543654918670654,2.802075147628784,5.385624885559082,4.372472286224365
2698,17E164CD84AC4F23B1D843EBD341FFDA,5.765372276306152,5.915894508361816,5.200287342071533,5.486576080322266
2699,5FE7F4F5F60A49A58BFF4FC6CF8A47EC,5.700160980224609,5.597734451293945,1.4502640962600708,5.409819602966309
2700,6A0A586FB05F420A841FBC8DEA128215,5.681378364562988,5.772168159484863,5.254255771636963,5.478371620178223
2701,BD328A277060445EBEFF2477096A0B82,5.829757690429688,5.5973734855651855,4.238943099975586,5.210348606109619
2702,D99590F1FB0E4A0BB009E1CB207C2E9C,5.792945384979248,5.065316677093506,3.0566554069519043,5.408795833587647
2703,CAD2D567F9CD4F55B1D8080285E24044,5.491186618804932,5.825934886932373,4.831964015960693,5.242961406707764
2704,,5.493683815002441,5.428615570068359,5.466796398162842,5.306265830993652
2705,CDEE966897F34CCAAA29005F206F50F0,5.584171295166016,5.822150230407715,5.862186431884766,4.945348739624023
2706,E0DF4B6813434F90A1BBCC44CE94AA93,5.668828010559082,5.816357135772705,5.9920654296875,5.236540794372559
2707,,5.393143653869629,4.31598424911499,1.408669114112854,5.117080211639404
2708,F68A17F24BF54D0F8311E22C17361B66,5.765834331512451,2.4385666847229004,1.2438700199127195,5.396090030670166
2709,6C7821FF1EB14921AF10C25B00D8ACD5,5.7176194190979,5.800100326538086,5.630565643310547,5.219521999359131
2710,590080F1D7C744C498F968F0B6DCD02A,5.576385974884033,3.327998638153076,1.5280344486236572,5.010069847106934
2711,A699A5BD5CAF498BB628DCFC0E454DED,5.844178676605225,5.463560104370117,5.630606651306152,4.907211780548096
2712,,5.882584095001221,5.75822639465332,5.103680610656738,5.336552619934082
2713,6E865AC43A234CE6BDF0B6F9FD471BF3,5.032463073730469,5.763988018035889,3.922093152999878,5.107482433319092
2714,,5.510697364807129,5.430638313293457,5.147800922393799,5.318346977233887
2715,8CB4783FC18B4A3FB135F624FF83B33A,5.346408843994141,5.528458118438721,5.234492778778076,3.9480538368225098
2716,6BE3DA06F4D942F5A730CBD421A304C1,5.773155212402344,5.946597576141357,5.863492488861084,5.24690580368042
2717,E2047E298CF54A09AC5096D16E35328E,5.6973395347595215,3.213916063308716,3.834880828857422,4.673640251159668
2718,A2243BDA2F7746DAA622C12DC04CF070,5.547734260559082,5.735967636108398,5.76287317276001,5.051029205322266
2719,85DDE07013CC43B083117014A898A92C,5.596371173858643,2.8143484592437744,2.1815648078918457,4.7684197425842285
2720,E41CA38F3EC144C2B14D433EA59D04FE,5.744000911712647,5.783087730407715,4.284729957580566,5.65348482131958
2721,122CCF43D69544DB9A8EC86DA60AABC6,5.346478462219238,5.630222797393799,5.672616481781006,4.949425220489502
2722,CC04EB65088C4878AF7DD467E6F5FA14,5.717903137207031,5.307940483093262,1.5688637495040894,5.378190994262695
2723,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2724,DC8A38B72B8945C49E2A5B163C978BC9,5.507051467895508,4.094249248504639,4.530842304229736,4.681667327880859
2725,F9E998D1F7FD4763BA48455B0A2AF97F,5.620359420776367,5.662380695343018,5.320286750793457,4.864741802215576
2726,C160C7C6D7154072A4706A222B84796E,5.630284786224365,5.081091403961182,5.378659725189209,4.621119022369385
2727,FB904CAB52294B89902731940D768C20,5.696434497833252,5.866633892059326,5.610076904296875,5.465100288391113
2728,124E724F13954961B0E310F48BC7BE5F,5.494108200073242,5.758570671081543,5.566442966461182,5.102817058563232
2729,96660CDCD4F0448DB7D77EA116E2A2A8,5.615560054779053,5.438718318939209,5.868978500366211,5.422044277191162
2730,C8DDD9EB33864E949D658851F59BEE9C,5.274661540985107,3.8183207511901855,3.4277777671813965,4.325906753540039
2731,AD32990099DD4A2D952760FD939242A6,5.527428150177002,5.249571800231934,4.873570919036865,5.134792804718018
2732,32B72EC2E7344792A27E839D9A4EEDFE,5.646904945373535,3.848919153213501,1.1144967079162598,5.382081031799316
2733,D045E23D4D054EAEAE633B563A62B9DA,5.760803699493408,5.719884395599365,5.262415409088135,5.195773124694824
2734,F26D571E5EF143E68D7E1AAF2CB4A8C8,5.562645435333252,4.95864200592041,5.53700590133667,5.10235595703125
2735,9E1F7934ABEE4FB2BEA4E8B4C7624604,5.316915512084961,5.303252220153809,1.8099689483642576,4.793283939361572
2736,,5.760639667510986,5.757076263427734,5.718097686767578,5.419405937194824
2737,9FA3BFE6B96E40248E7499F0580672C7,5.735839366912842,5.493056774139404,5.566889762878418,5.223599433898926
2738,E358E5F6B8E446E79FD5CC64BEA4FA30,5.6764726638793945,5.526076793670654,5.617229461669922,5.253689765930176
2739,FD0F66F303254868A810F2EBAEEBEE9A,5.447152614593506,5.403875350952148,5.176718711853027,4.489251136779785
2740,F22A46BF804C4EBFA61463ADB9BC97AF,5.777807712554932,5.7285685539245605,5.755642890930176,5.445357799530029
2741,FBE43D1FCAE84EDBBD1EBD3D94E73E9F,5.648561477661133,5.660812854766846,2.7718493938446045,5.42046594619751
2742,03DE8461A90E4AE08F72F2258BBA7832,5.759146213531494,5.9195637702941895,5.9247660636901855,5.118495941162109
2743,C75BEA1D10384608A4CF9573F3921C5F,5.67133903503418,5.830662250518799,5.840132236480713,5.138639450073242
2744,,5.6282477378845215,5.677797794342041,2.0822174549102783,4.871126174926758
2745,76A65F3D304A4BCD8EC4ACEAC05BED01,5.678241729736328,4.61082649230957,5.132351398468018,5.102595806121826
2746,4EA3683028C04B39B151A1CFE966BD7C,5.327489852905273,5.126097679138184,2.599731922149658,5.152165412902832
2747,,5.500101089477539,5.583316326141357,1.6835004091262815,5.039581775665283
2748,A6356714C84F46FE8395A3E464B92FEC,5.671219348907471,4.546833038330078,5.140292167663574,5.013370513916016
2749,F2DC044F31E54A00A6D9BA62AE5452C3,5.74354362487793,5.731054782867432,5.842588901519775,5.003571510314941
2750,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2751,A2E119E9A6D245F3B722B2E14697DB8E,5.176693439483643,5.738041877746582,3.4934558868408203,4.760658264160156
2752,4DB697190F6044AEA9A034054552B2E1,5.709639549255371,4.167415618896484,2.495823860168457,4.5008544921875
2753,8DBA5185ADFB41CA85F7D53B55493848,5.769205093383789,5.798251628875732,5.300021171569824,4.912946701049805
2754,4AAAF30F5B9349E4B8D844AD91FE0336,5.494392395019531,5.49627685546875,5.7041521072387695,4.548856735229492
2755,213DA1E1CA854DC193797E6F8B7BADA1,5.829575061798096,5.913381099700928,1.864542245864868,5.499233722686768
2756,CF30C46B949646D1889DFCD1ED8E40D3,5.451390266418457,5.7362380027771,5.746072292327881,5.131219387054443
2757,8DF117383F534E7F9CA0375B70B0371C,5.597121238708496,5.6968865394592285,5.679866790771484,5.290477752685547
2758,36B83176DA574D56976600B92F7A1593,5.691124439239502,5.901515007019043,5.936383724212647,5.410782814025879
2759,5C4CFCDF55C9401EA3009A8BDE811A8C,5.580806732177734,5.2719340324401855,2.6484665870666504,5.434050559997559
2760,782AD18C8F354036A8D29613A93CE3AB,5.757081985473633,5.268958568572998,5.111782073974609,4.767704486846924
2761,7A86A53CB04B4A4D99DDF2670A5A822B,5.822896480560303,5.820531845092773,5.731184959411621,5.332552909851074
2762,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2763,,5.599775314331055,5.764784336090088,5.811849117279053,4.869481563568115
2764,B0F3D828DA0648879DD759D0EBE637EB,5.817064762115479,5.581246852874756,5.681607246398926,5.335892677307129
2765,DF011FC195104845887434C8E2642FB6,5.629497051239014,5.740307331085205,4.816149711608887,5.336091041564941
2766,E91B7FA515394FF9827FD06B318814FC,5.766224384307861,5.7726149559021,5.71019458770752,5.603513240814209
2767,755C7C5CE4484172AE56E660292E151F,5.057240009307861,5.491779804229736,3.508999824523926,4.626331806182861
2768,87BAD4F8C1E04124B7B34948449D58EA,5.781527042388916,5.736481189727783,4.1497883796691895,5.479703426361084
2769,83FFDFF45A60445B930C6A2FF0D3F69A,5.640454292297363,5.800422191619873,5.627776145935059,4.351406574249268
2770,B52463AC7B8C41F996A80DF0856B4E8B,5.16046142578125,5.154128074645996,5.474215984344482,4.961400508880615
2771,8DFA07C880FC4350BCAE8401C5098747,5.711060047149658,5.761553287506104,5.729992866516113,5.257458209991455
2772,8598208A9C454A6393CC0777FB32C48C,5.488993644714356,5.532241821289063,5.900267124176025,4.995879173278809
2773,8B61C758D3E14957BD22BC6B6EB9E98D,5.615483283996582,5.580898284912109,2.6583728790283203,4.775416374206543
2774,,5.779808521270752,4.381112098693848,5.32792329788208,5.13047456741333
2775,12A944F70DA04BADBAC467534256AEE7,5.548839092254639,5.435585975646973,5.10596227645874,5.034321308135986
2776,741D39B905E041D38944FF802CA6CE20,5.532034873962402,5.797504425048828,5.818925380706787,5.142272472381592
2777,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2778,218B7F0C706E4DDABC314AD5124EA5D0,5.496047019958496,5.83900785446167,5.511177062988281,5.019234657287598
2779,11C928CBCF6C4661BD61754FE522A9B4,5.883546352386475,5.791362762451172,5.863134860992432,5.536595344543457
2780,3834958C0CBC4693A057C18E611A023D,5.487255573272705,5.677872180938721,2.805593967437744,5.054099082946777
2781,4462A0930F004CF6A5E56E5E33F97692,5.559585571289063,5.889201641082764,5.762833118438721,5.351851463317871
2782,33EA8481033D40D085A8FA4AF8B0ED69,5.733151435852051,5.7082109451293945,5.7837324142456055,5.677667140960693
2783,7399B6BD32704C6DA0F3C3E4370845BE,5.615715026855469,5.350949764251709,4.7410149574279785,4.590361595153809
2784,B157D5CEE1FE433EA49A56AC1EFCDF9B,5.568061828613281,4.00470495223999,4.885029315948486,5.190874099731445
2785,5B97A2F49B9A4249879238C1E5173672,5.66011905670166,3.4692885875701904,5.914807796478272,4.982650279998779
2786,8F60D57CB25948A7A7E8054E621D7571,5.842885971069336,5.744799137115479,5.547646522521973,5.157230377197266
2787,56CBA0A59C2E46379B381905BA0A2C3B,5.421499252319336,5.080987453460693,4.958399295806885,4.567064762115479
2788,089D82A5517A4F8DBE81B68F9B619986,5.660303115844727,5.636123180389404,5.600065231323242,5.427048206329346
2789,CE52314C66114DAFA23330FAEE8AFA75,5.631078720092773,5.287043571472168,5.780595302581787,4.864461898803711
2790,EAAAEBFA94524E8F9583D354E056D324,5.718306541442871,5.69322681427002,5.194919586181641,5.465181827545166
2791,,5.533497333526611,5.5811920166015625,5.671003341674805,5.198009967803955
2792,F1C7E1BFB52544638E1EB02FE1D34F49,5.765113353729248,5.7702836990356445,5.946567535400391,5.139111042022705
2793,75B7E17B71B840568DF71AE43662AD2D,5.668874740600586,5.841670036315918,5.885335922241211,5.253844738006592
2794,FE5C856C9ADC441B86D20593084A5A48,5.763733863830566,5.790818214416504,5.58311939239502,5.411184310913086
2795,2C1FAB16527D44AE9D8E424932793470,5.844466686248779,5.582955360412598,4.917140960693359,5.07346773147583
2796,BF9CB3BA1FA042CAB85F0961DA4ADE5C,5.628408432006836,5.596190452575684,5.709147930145264,5.093526840209961
2797,4BB5D0EA2A824B0A8F51B7A32D9A1AA5,5.735488414764404,5.630974292755127,5.477165222167969,4.590700149536133
2798,BE6A4B4F69B84371897C11865196DDB6,5.616196632385254,5.903777122497559,5.85986852645874,5.235910892486572
2799,49503DFCE7BA46E0AFA0427A02FFEF2D,5.570208549499512,4.959997177124023,4.7177348136901855,4.445583343505859
2800,,5.544054985046387,4.859438896179199,5.628664970397949,5.055030822753906
2801,7078BB7021844B8F80161C1E64B7DFFB,5.760433197021484,5.277679920196533,1.807592272758484,5.462839603424072
2802,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2803,,5.724408149719238,5.7073283195495605,5.581334590911865,5.36278247833252
2804,4AA6944E8BB14324946B17702F45E683,5.7039794921875,5.588399887084961,5.6009955406188965,5.089515209197998
2805,357C54F95FA3411692D233B19AE52059,5.475877285003662,5.641195774078369,3.864306926727295,5.138500690460205
2806,6666A4FCD3E74567B821EE5C649CDB12,5.76568603515625,5.450244903564453,5.416949272155762,4.683566570281982
2807,4ACCCC9AD4714A4DBE23C0E2A231206B,5.614509105682373,4.978603363037109,5.634445667266846,5.241973400115967
2808,E2BA261EE3984C92856ED3B622A4932B,5.356621742248535,2.1300055980682373,3.888707876205444,4.693103790283203
2809,ABE9DF866F0047DDB4A5DAD0B421EBE6,5.263509750366211,5.906739234924316,5.870380401611328,4.854960441589356
2810,D0D0401BCD224FB58549CB6463AC1C09,5.897971153259277,5.738679885864258,5.8191118240356445,5.633793354034424
2811,6F14030C39164461949CC58F3ECC38BE,5.690510749816895,5.011712074279785,3.1904327869415283,5.630429744720459
2812,8E64D0D211FE4C73817E2854AFC6B4B1,5.47321891784668,5.451765537261963,4.8538689613342285,5.002618789672852
2813,,5.091696262359619,5.860037326812744,5.450181007385254,5.2900004386901855
2814,,5.77606725692749,4.780044555664063,2.019416093826294,5.200438022613525
2815,D96BE663FF364DE4B822B4E51E343663,5.128498554229736,5.768533229827881,4.929426670074463,5.609003067016602
2816,B0DE645961FE41D1AE4B437A371FE709,5.944204807281494,5.793812274932861,5.489165306091309,5.294271469116211
2817,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2818,,5.736494541168213,5.782275199890137,5.770227909088135,5.2046217918396
2819,7A900E127913497B825273240834AAA0,5.882345199584961,5.780482769012451,5.690271854400635,5.536904335021973
2820,444EA235474A47BC916342CE3081FA62,5.5983991622924805,5.391490936279297,5.7081379890441895,5.024613380432129
2821,C1CF0EDA238346C28DB4E3A361547E2B,5.844698429107666,6.073369026184082,5.59266471862793,5.519855976104736
2822,441575BA018C4CE89F2398FC4C37893E,5.119167804718018,5.751104354858398,1.858358144760132,5.337382793426514
2823,FDD3729232DF41CF864D8A8C920AE641,5.424414157867432,5.647861003875732,5.731439590454102,5.235517978668213
2824,708EB2F14A9F4DB7BDD32840F596A760,5.76553201675415,5.865154266357422,3.866982698440552,5.013228893280029
2825,C9461329CF474223A3D2CCE1DBA83A3A,4.94797420501709,5.274935722351074,3.789572238922119,4.591641902923584
2826,D5585E0FA0BB444D88475766BFC02B00,5.568291664123535,4.306411266326904,5.662749767303467,4.78754997253418
2827,,5.531958103179932,5.697321891784668,5.785969734191895,4.683163166046143
2828,73749B678BEB495C81718F0A68FBDA53,5.593879222869873,5.8287129402160645,5.619645118713379,5.133523464202881
2829,D8DE81D0C4564C36B5A4DBBD0C09B799,5.660322666168213,5.627697467803955,3.850441455841065,5.291423320770264
2830,F3C48AC3BBE84A04A77D8E564C87FB7C,5.5144219398498535,5.272700786590576,5.560573577880859,4.767423629760742
2831,0A6D46A7A59A4E3399BBB88B118F7BD5,5.697201251983643,5.165774822235107,2.957155466079712,4.842300891876221
2832,B0816C11EF7D49E887F8D5A820C01CAA,5.581923961639404,5.48752498626709,1.554990530014038,5.422908306121826
2833,396AC09EA4BA401EB79BE417061B79C2,5.311520099639893,5.548386096954346,5.4200968742370605,5.1881842613220215
2834,DF5E6DF781444634BFCFB953677B38F2,5.681247234344482,5.287120819091797,4.4458909034729,4.390093803405762
2835,F77F837A62F9462AA8712CF9C99F54B3,5.115449905395508,4.741031646728516,4.900823593139648,4.643061637878418
2836,84ABA52DD5554EADB49B0DF41C5EB4B6,5.691591262817383,5.7336297035217285,2.262811183929444,5.134433746337891
2837,C814A4CB422E4A38AA99D0C517F16667,5.724273204803467,5.652228355407715,2.6600146293640137,5.003468036651611
2838,,5.31361198425293,5.385754108428955,5.358575344085693,5.253554821014404
2839,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2840,428E88458CA14B5A8C97DC8D8E7A30DE,5.724937438964844,5.032397747039795,5.634912014007568,4.9379096031188965
2841,0AC825E584F64AD2A7E3C8D1C3D9DE0B,5.04072904586792,5.811895370483398,5.68993091583252,5.190933227539063
2842,,5.844640731811523,5.639132022857666,5.562626361846924,4.788003444671631
2843,902F86C6312840469A66DC4BA9824724,5.719268798828125,5.5114827156066895,5.6109113693237305,5.214511871337891
2844,5CC2AFA206C148919C5CAFA49031A44B,5.736532211303711,5.731441020965576,5.854916572570801,5.273955345153809
2845,,5.534698963165283,5.486510276794434,2.616635322570801,5.447623252868652
2846,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2847,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
2848,171B2E65F1C743E0ABE96BE1FAEB6D56,5.822200775146484,5.765833377838135,5.556981086730957,5.762206077575684
2849,EA844ABA8AD74DDBAD3415187F1D913F,5.709952831268311,5.797593593597412,5.904548645019531,5.421822547912598
2850,EF267AB9DC6A4FD0A96BEBCCE110ACBC,5.8185553550720215,5.862377166748047,3.662329196929932,5.598034858703613
2851,4036C28BC46F499B9AFEC585026DD0C5,5.461461067199707,5.862918376922607,5.667632102966309,5.373777866363525
2852,D6A922F340684EE9995A25F57F90193B,5.740724563598633,5.577822685241699,5.76119327545166,5.188565731048584
2853,DCC0E30B534E4431BA67CDD0CE647903,5.317707538604736,5.674245834350586,3.103074073791504,4.684524059295654
2854,508E8BDD7E264215B7EA211093E30F92,5.609614372253418,5.556346893310547,5.818137645721436,5.158353805541992
2855,E8A58F217B034D6CB65EBF89F6C8E323,5.659915924072266,5.724822998046875,5.620064735412598,5.023797035217285
2856,CE8677ED97EF4B179C8158FB58FDD6AC,5.359191417694092,5.456862926483154,4.422045707702637,4.794844150543213
2857,08590A5B2D464E66ADCA09AE090599F5,5.883578300476074,5.677440166473389,5.807233810424805,5.079091548919678
2858,4890ACD4825C4A71AE140441B6D2D64D,5.600971221923828,5.819188594818115,2.166711568832397,5.421657562255859
