participantId,row_idx,ic_ev,ic_greedy,ic_p_1,ic_p_2,ic_p_3,ic_p_4,ic_p_5,ic_p_6,ic_p_7
98eddb78f9__S173963485,10734,2.6110541820526123,3,0.0140350861474871,0.4101653397083282,0.5266627073287964,0.0489872619509696,0.0001464692613808,3.0398725812119665e-06,5.2303899877870215e-08
98eddb78f9__S173964593,10735,2.569875717163086,3,0.0144497789442539,0.4222844541072845,0.5422239303588867,0.0210243035107851,1.6918951587285846e-05,5.438587891148927e-07,1.542808725218947e-08
98f11dce27__S173961731,10736,4.33240270614624,4,7.459438506884908e-07,3.171834032400511e-05,0.0347833856940269,0.6165502071380615,0.3300155699253082,0.0186182036995887,1.217719898249925e-07
98f11dce27__S173963735,10737,3.674363374710083,4,2.837009787981515e-06,0.0045267092064023,0.3596010506153106,0.5928819179534912,0.0429482236504554,3.916370769729838e-05,3.151633265474629e-08
98f11dce27__S173965009,10738,4.103827953338623,4,8.577216021876666e-07,0.0001971617166418,0.1157310456037521,0.6659862399101257,0.2162140756845474,0.0018706183182075,5.483230580693999e-08
98ff7ee8aa__S173960171,10739,3.611927032470703,4,1.7996046608459435e-06,0.001636094180867,0.4003390371799469,0.5824898481369019,0.0155228283256292,1.0356010534451345e-05,2.908790008859796e-08
98ff7ee8aa__S173960944,10740,3.483161687850952,3,4.906292360828957e-06,0.0212799087166786,0.4843284785747528,0.4843284785747528,0.0100519163534045,6.299804681475507e-06,1.0402268380005353e-08
98ff7ee8aa__S173963780,10741,3.4571309089660645,3,2.3933876946102828e-05,0.0490352548658847,0.465233564376831,0.465233564376831,0.0204409379512071,3.271373134339228e-05,6.120936291154068e-08
990a579619__S173963229,10742,3.493678331375122,3,1.8414086753182344e-06,0.0079866833984851,0.4941186010837555,0.4941186010837555,0.0037726417649537,1.625037384656025e-06,1.0286023588435e-08
990a579619__S173966030,10743,2.754850149154663,3,0.003545950166881,0.3191962838172912,0.5963371396064758,0.0807054564356803,0.0002129508648067,2.2223416635824837e-06,2.7114449352438896e-08
990a579619__S173966511,10744,2.4544765949249268,2,0.0390803813934326,0.476096510887146,0.476096510887146,0.0087200114503502,6.192728960741079e-06,3.8370768606910133e-07,1.7394100382261968e-08
99190196ae__S173960333,10745,3.79340410232544,4,3.113782895525219e-06,0.0059929462149739,0.2887563109397888,0.611297070980072,0.0937454476952552,0.000205067321076,4.8781135575382e-08
99190196ae__S173962691,10746,3.317239284515381,3,3.036732778127771e-06,0.0246069002896547,0.6346203088760376,0.3396877944469452,0.0010811517713591,7.678062843297084e-07,6.0483622554841085e-09
99190196ae__S173963972,10747,3.6566953659057617,4,3.6669193832494784e-06,0.0075127128511667,0.3619827628135681,0.596808671951294,0.0336696431040763,2.2462603737949397e-05,2.113345232146457e-08
99266040f6__S173962119,10748,4.134015083312988,4,8.265389510597743e-07,0.0001226692547788,0.0924563333392143,0.6831650137901306,0.2217912077903747,0.0024638778995722,6.784645023572011e-08
99266040f6__S173964758,10749,4.47190523147583,4,9.837252719080425e-07,2.874866368074436e-05,0.0230654552578926,0.5249673128128052,0.4088449776172638,0.0430919416248798,5.966595608697389e-07
99266040f6__S173969155,10750,3.7127859592437744,4,3.1361864785139915e-06,0.0041485228575766,0.3295579850673675,0.6156953573226929,0.0505393519997596,5.559023702517152e-05,4.4735298132536634e-08
993500caa3__S173961600,10751,3.49529242515564,3,1.7279912754020188e-06,0.007978131994605,0.4935895800590515,0.4935895800590515,0.0048389821313321,2.084355401166249e-06,1.027501106420914e-08
993500caa3__S173968388,10752,3.552704334259033,4,3.805022743108566e-06,0.0165034048259258,0.4256284236907959,0.5465177297592163,0.0113426130264997,4.050426014146069e-06,1.372305469260482e-08
993500caa3__S173969682,10753,2.894505262374878,3,1.8105378330801614e-05,0.1561713218688964,0.7931035161018372,0.0507014095783233,5.521828370547155e-06,1.1460189597300997e-07,5.530146562904292e-09
9936d1d27d__S173963668,10754,3.26739764213562,3,0.0007377124857157,0.1496499329805374,0.4609542787075043,0.3589915335178375,0.0294678192585706,0.0001985526178032,9.393090039111485e-08
9936d1d27d__S173963735,10755,3.979034423828125,4,1.376957129650691e-06,0.0006700659287162,0.1857907176017761,0.64847332239151,0.163959726691246,0.0011047520674765,4.0301205928017225e-08
9936d1d27d__S173965390,10756,3.833107948303223,4,1.591144609847106e-06,0.0019772329833358,0.2285370379686355,0.70394366979599,0.0654769614338874,6.355805089697242e-05,1.5599033176272314e-08
9937f5210e__S173960310,10757,3.657442331314087,4,1.000908923742827e-06,0.0010311278747394,0.367106944322586,0.6052570343017578,0.0265931375324726,1.0760785698948894e-05,1.5197997527138796e-08
9937f5210e__S173960453,10758,4.517273902893066,4,7.089755627021077e-07,4.120525045436807e-05,0.027407331392169,0.4858065247535705,0.4287227690219879,0.058021318167448,1.6321544649144928e-07
9937f5210e__S173970696,10759,3.743492841720581,4,8.276306857624149e-07,0.0007068452541716,0.2851617336273193,0.68406742811203,0.0300558246672153,7.376592293439899e-06,1.5158585497943022e-08
99397f76e3__S173963511,10760,3.217857837677002,3,5.924004653934389e-05,0.1213698461651802,0.5439419150352478,0.3299174606800079,0.0047060195356607,5.5101822908909526e-06,2.2518856113151745e-08
99397f76e3__S173970581,10761,2.7607526779174805,3,0.0005431409808807,0.2813539803028106,0.674933135509491,0.0431470274925231,2.2418102162191644e-05,3.404009305540967e-07,7.520435829633243e-09
994687108e__S173963044,10762,2.325221300125122,2,0.0587719194591045,0.5576124787330627,0.383241057395935,0.0003720095264725,2.2120495941635454e-06,3.611071690556855e-07,2.9641482157671817e-08
994687108e__S173966598,10763,2.510468006134033,3,0.0225924234837293,0.4537809491157532,0.5142011642456055,0.0094179231673479,7.119730526028434e-06,4.275730418612511e-07,2.1963350249620817e-08
994687108e__S173967283,10764,2.598599910736084,3,0.0057150335051119,0.4006547629833221,0.5829492211341858,0.0106770880520343,3.58176384906983e-06,2.437421073864243e-07,1.17618421668908e-08
99554f88f6__S173964119,10765,4.157783031463623,4,1.0364308309362968e-06,0.0001855423179222,0.1089106202125549,0.6267374157905579,0.2612630128860473,0.002902370179072,8.245793026162573e-08
99554f88f6__S173966656,10766,3.856935739517212,4,8.371928856831801e-07,0.0006309958407655,0.2246500700712204,0.691970944404602,0.0826441422104835,0.0001030072307912,2.231043616518491e-08
99554f88f6__S173969554,10767,4.394989967346191,4,5.394006166170584e-07,1.0834150998562109e-05,0.0221967957913875,0.5724629163742065,0.3934476375579834,0.0118810888379812,1.1665356680623519e-07
9958171a0f__S173969737,10768,2.3963658809661865,2,0.0528410747647285,0.5013421773910522,0.4424329102039337,0.0033780168741941,5.40618748345878e-06,4.0405430468126724e-07,2.583033165137749e-08
9969efbcb1__S173961562,10769,4.039618492126465,4,8.874900458977208e-07,0.0002171616652049,0.1356918662786483,0.6891002058982849,0.1742318272590637,0.0007579686352983,2.9433909531917383e-08
9969efbcb1__S173961658,10770,4.348365783691406,4,9.572814860803192e-07,5.56366539967712e-05,0.0475169718265533,0.5788751840591431,0.3511055707931518,0.0224454272538423,1.7707927213450605e-07
9969efbcb1__S173964701,10771,3.869031190872192,4,1.985720700758975e-06,0.0009077616268768,0.2221219390630722,0.6841837763786316,0.0925941988825798,0.0001902771764434,4.6699671685246364e-08
99801b55e0__S173965139,10772,2.973414659500122,3,1.3967607628728729e-05,0.1204802170395851,0.7856296896934509,0.0938300862908363,4.5798016799381e-05,3.284866068042902e-07,7.257214829081704e-09
99801b55e0__S173966814,10773,3.699735164642334,4,2.049741397058824e-06,0.0032705506309866,0.3336052596569061,0.6232566237449646,0.0398434624075889,2.2036796508473344e-05,1.7733738033598456e-08
99801b55e0__S173968599,10774,3.205810070037842,3,7.078962426021462e-06,0.0691910833120346,0.6564667820930481,0.2736560404300689,0.0006783255375921,7.009122100498644e-07,5.351530329988918e-09
998b926be3__S173965221,10775,2.640190839767456,3,0.0211689248681068,0.3752281665802002,0.5459537506103516,0.0575431026518344,0.0001043540542013,1.6867263639142038e-06,2.7263391544352092e-08
998b926be3__S173965478,10776,3.4881937503814697,4,3.403450682526454e-05,0.0578075610101223,0.4271433055400848,0.4840167760848999,0.0309421569108963,5.611341475741938e-05,3.4085775979519894e-08
998b926be3__S173970017,10777,2.476049900054932,2,0.0213799327611923,0.4866050183773041,0.4866050183773041,0.0054056937806308,4.086577973794192e-06,2.8692284104181454e-07,1.4738501086242197e-08
998c2be1d3__S173962495,10778,4.339686393737793,4,1.4732178215126623e-06,0.0001411677803844,0.0535006448626518,0.5751861333847046,0.3488680422306061,0.0223023872822523,1.8153606617943296e-07
998c2be1d3__S173964395,10779,3.672195672988892,4,2.072955112453201e-06,0.0058050015941262,0.3591427206993103,0.5921262502670288,0.0428934842348098,3.0461853384622373e-05,1.6847973682843076e-08
998c2be1d3__S173969753,10780,3.344610929489136,3,1.837724266806617e-05,0.0703412070870399,0.5197551250457764,0.404785692691803,0.0050955000333487,4.100516889593564e-06,1.4333770614882724e-08
998c2be1d3__S173970847,10781,4.283201694488525,4,2.5221568193956045e-06,0.000451517640613,0.0975006520748138,0.5610775947570801,0.3003231883049011,0.0406443253159523,2.497273499102448e-07
998c9aef2a__S173966711,10782,4.000619411468506,4,1.499026438978035e-06,0.000568110437598,0.1676805317401886,0.6631893515586853,0.1676805317401886,0.000879906641785,7.463213336222908e-08
998c9aef2a__S173966794,10783,2.477264881134033,3,0.0465294197201728,0.4414588510990143,0.5002384185791016,0.0117644798010587,8.354832061741035e-06,4.7134739133980485e-07,1.4685275218084826e-08
998c9aef2a__S173969323,10784,3.869275808334351,4,9.383117571815092e-07,0.0006643618107773,0.2221986204385757,0.6844199299812317,0.0926261618733406,8.991160575533286e-05,1.947403838187256e-08
999deb29bb__S173962024,10785,3.473259210586548,3,6.623042736464413e-06,0.0305785741657018,0.4783293902873993,0.4783293902873993,0.0127470465376973,9.052625500771684e-06,1.494774082289041e-08
999deb29bb__S173970681,10786,3.430507183074951,3,1.721577973512467e-06,0.0070145460776984,0.5572344064712524,0.4339745938777923,0.0017735550645738,1.1832220252472323e-06,1.1243009190309294e-08
999deb29bb__S173970772,10787,3.691100835800171,4,9.192644370159542e-07,0.0015613693976774,0.3371619284152984,0.6299013495445251,0.0313609391450881,1.350849197478965e-05,1.1939160771134992e-08
99ada44f99__S173960443,10788,3.2728703022003174,3,5.844890438311268e-06,0.0368852838873863,0.6538072824478149,0.3088366985321045,0.0004643171560019,6.160469183669193e-07,6.843663413746981e-09
99ada44f99__S173969789,10789,2.951617956161499,3,1.4263914636103436e-05,0.1230360716581344,0.8022959232330322,0.0746251419186592,2.836717976606451e-05,2.305546615843923e-07,5.422126303500363e-09
99ada44f99__S173970203,10790,2.407228469848633,2,0.0240436811000108,0.5472316145896912,0.4261844456195831,0.0025341855362057,5.543507541005965e-06,5.488815872922714e-07,3.5088827843310355e-08
99ae841494__S173960342,10791,2.6147890090942383,3,0.0016327266348525,0.3995150327682495,0.5812909007072449,0.0175534654408693,7.561023721791571e-06,3.3220820228052617e-07,1.1017798229318032e-08
99ae841494__S173961609,10792,3.459775447845459,3,1.9491776583890896e-06,0.0108552873134613,0.5230370759963989,0.4615785777568817,0.0045251571573317,1.9491776583890896e-06,7.96584398443656e-09
99ae841494__S173966653,10793,2.260887861251831,2,0.1243080794811248,0.4916479885578155,0.382895827293396,0.0011448378209024,2.83776898868382e-06,4.217967273234535e-07,2.4551514599124857e-08
99c3895d46__S173963749,10794,2.5441548824310303,3,0.0187261644750833,0.426205575466156,0.5472587943077087,0.0078062270767986,2.967372893181164e-06,2.513087622446619e-07,1.104173552590737e-08
99c3895d46__S173964737,10795,3.859259605407715,4,7.737166924925987e-07,0.0002932279894594,0.2076170444488525,0.7246546745300293,0.0674033761024475,3.0906001484254375e-05,2.487108119453296e-08
99c725d538__S173961337,10796,4.11371660232544,4,2.8346889848762657e-06,0.0012958629522472,0.1497813910245895,0.5923969149589539,0.2469477653503418,0.0095752039924263,6.666549268175005e-08
99c725d538__S173962152,10797,3.871751308441162,4,2.00016643248091e-06,0.0016047615790739,0.2381677478551864,0.6474069952964783,0.1125024631619453,0.0003159962943755,3.6634329347862156e-08
99c725d538__S173965047,10798,4.049544334411621,4,9.228187423104828e-07,0.0002121253783116,0.1598797887563705,0.6323368549346924,0.2052897214889526,0.0022805628832429,3.9298360121620135e-08
99d6135c6e__S173966156,10799,2.941216230392456,3,1.845950828283094e-05,0.1495789438486099,0.7596246004104614,0.0907242223620414,5.3414361900649965e-05,3.380976636435662e-07,7.706660198891768e-09
99d6135c6e__S173967210,10800,3.4259557723999023,3,1.8267797941007304e-06,0.0101736336946487,0.555461585521698,0.4325939118862152,0.0017679125303402,1.107997945837269e-06,1.1930044507835193e-08
99d6135c6e__S173967262,10801,3.5698537826538086,4,5.159979991731234e-06,0.0144497547298669,0.4222837388515472,0.5422230362892151,0.0210242681205272,1.4026280950929504e-05,2.9738366436049546e-08
99dc343442__S173965855,10802,2.6610777378082275,3,0.0016929156845435,0.3655679821968078,0.6027196645736694,0.0300076454877853,1.1406775229261257e-05,3.444547758135741e-07,1.0731816324494048e-08
99dc343442__S173966583,10803,2.4603896141052246,3,0.058874387294054,0.4350261390209198,0.4929491877555847,0.0131366504356265,1.2751659596688114e-05,8.151862971317314e-07,3.5816785981523935e-08
99dc343442__S173967543,10804,1.7989381551742554,1,0.5171892642974854,0.1679067611694336,0.3136911392211914,0.0012043124297633,6.72723444949952e-06,1.7009112980304053e-06,1.157484703639966e-07
99e6651e3f__S173964380,10805,2.18562126159668,2,0.1608863174915313,0.4955647587776184,0.3405963480472564,0.0029467355925589,5.343887096387334e-06,4.525772965280339e-07,1.927306669813333e-08
99e6651e3f__S173967781,10806,2.9297420978546143,3,1.453176446375437e-05,0.15119668841362,0.7678402066230774,0.0809297561645507,1.865915510279592e-05,1.9472575729651e-07,5.523944857088736e-09
99e6651e3f__S173968599,10807,2.891489267349243,3,1.3089063031657132e-05,0.1861442029476165,0.7362145781517029,0.0775964483618736,3.139902401017025e-05,2.3973453266989964e-07,4.822450438979331e-09
99eac56ac0__S173961807,10808,3.528313636779785,4,1.3424821645457996e-06,0.0074765016324818,0.462554782629013,0.5241432189941406,0.0058227060362696,1.4290649232862052e-06,6.0256510892031664e-09
99eac56ac0__S173967214,10809,3.857155561447144,4,1.2968729379281283e-06,0.0004914970486424,0.2246852666139602,0.6920793652534485,0.082657091319561,8.540937415091321e-05,4.040531109694712e-08
99eac56ac0__S173970677,10810,3.4945943355560303,3,2.829812046911684e-06,0.0115300323814153,0.4902694225311279,0.4902694225311279,0.0079244673252105,3.8678945202264e-06,1.580720265792479e-08
99ef538c8f__S173961177,10811,2.449021577835083,3,0.0661947652697563,0.431644082069397,0.4891168177127838,0.0130345216020941,9.25678341445746e-06,5.917663656873628e-07,2.1555090157221457e-08
99ef538c8f__S173964541,10812,4.336618423461914,4,1.162828084488865e-06,8.677815640112385e-05,0.0478513687849044,0.5829489827156067,0.3535764515399933,0.0155350640416145,1.958522091172199e-07
99ef538c8f__S173970680,10813,4.212388515472412,4,3.440456112002721e-06,0.0007908467086963,0.103580467402935,0.5960645079612732,0.2815609276294708,0.0179995875805616,2.4155795586011664e-07
99efd4e89a__S173965766,10814,1.900970220565796,2,0.3181670308113098,0.462930291891098,0.2186727970838546,0.0002259540924569,3.2230618671746925e-06,6.548046940224594e-07,4.5974509532698e-08
99efd4e89a__S173966711,10815,1.3110458850860596,1,0.7597478032112122,0.1695226579904556,0.0706675499677658,6.0536214732564986e-05,1.1087595339631662e-06,3.488866582301853e-07,2.8638361015964623e-08
99efd4e89a__S173970941,10816,1.31685471534729,1,0.7240551710128784,0.2350662946701049,0.0408484004437923,2.9009483114350587e-05,7.73076635596226e-07,2.7564894367060333e-07,3.8489222475845963e-08
99f75e0299__S173964130,10817,3.64572811126709,4,5.014734597352799e-06,0.0109367128461599,0.3621741831302643,0.5971242785453796,0.0297290664166212,3.07189766317606e-05,4.9162728998908285e-08
99f75e0299__S173969146,10818,3.038780212402344,3,5.494890137924813e-05,0.1357952654361724,0.6896253228187561,0.1743645817041397,0.0001589999155839,8.881663120519079e-07,1.7316486022878053e-08
99f75e0299__S173969258,10819,3.1395251750946045,3,0.0002207944489782,0.1217508688569068,0.6183019876480103,0.2577466070652008,0.0019679197575896,1.1701677976816429e-05,9.812454493385304e-08
9a0d226867__S173967931,10820,3.22400426864624,3,1.7250420569325797e-05,0.0547392629086971,0.6668607592582703,0.2779889106750488,0.0003926177450921,1.173905843643297e-06,2.083932493235352e-08
9a0d226867__S173967960,10821,2.674220323562622,3,9.529707313049585e-05,0.3426617980003357,0.6401764750480652,0.017060125246644,6.092138391977642e-06,1.958314612693357e-07,6.913695838051126e-09
9a0d226867__S173968825,10822,3.290762424468994,3,1.914799759106245e-05,0.0688508749008178,0.5764813423156738,0.3496536016464233,0.004987540654838,7.49846412873012e-06,2.540519083993331e-08
9a113a0362__S173964257,10823,2.3397176265716557,2,0.0705522298812866,0.5213143825531006,0.4060000479221344,0.0021304928231984,2.6554353098617867e-06,2.112651316110714e-07,1.2687456418802869e-08
9a113a0362__S173968146,10824,2.6608195304870605,3,0.0009116233559325,0.3454927504062652,0.6454654335975647,0.0081252101808786,4.783760232385248e-06,2.3084169242793e-07,8.408408191939998e-09
9a113a0362__S173970036,10825,2.3999180793762207,2,0.0272059813141822,0.5464467406272888,0.4255731701850891,0.0007717743283137,2.036417527051526e-06,2.67119844465924e-07,1.288994422310452e-08
9a187a60d9__S173961276,10826,2.0007975101470947,2,0.258413016796112,0.4827790856361389,0.258413016796112,0.0003885082551278,4.89059675601311e-06,1.4011797020430097e-06,6.553403864018037e-08
9a187a60d9__S173966385,10827,2.1216495037078857,2,0.1862470954656601,0.5062720775604248,0.3070695400238037,0.000407413841458,3.1106430924410238e-06,6.940782668607426e-07,5.1874884832159296e-08
9a187a60d9__S173970562,10828,1.4276684522628784,1,0.6764569878578186,0.2196134328842163,0.1037380471825599,0.0001881282951217,2.856577339116484e-06,5.624934260595182e-07,2.6308168088462484e-08
9a1f9f0ec4__S173962867,10829,2.624595642089844,3,0.0023550167679786,0.3960529267787933,0.5762535929679871,0.0253188163042068,1.9140432414133105e-05,5.429723159977584e-07,1.5891881588459e-08
9a1f9f0ec4__S173965615,10830,3.0638620853424072,3,9.645087629905902e-06,0.0734197795391082,0.7893370985984802,0.1371662020683288,6.695017509628087e-05,3.5132225661982375e-07,8.795180583831552e-09
9a1f9f0ec4__S173965797,10831,2.672463893890381,3,0.0029494105838239,0.3409055173397064,0.6368952989578247,0.0192325729876756,1.647527278691996e-05,7.705586995143676e-07,3.082622512806665e-08
9a2022b838__S173961108,10832,3.513758420944214,4,2.08232959266752e-05,0.0454138480126857,0.430874615907669,0.4882449209690094,0.0353683456778526,7.736793486401439e-05,6.627599447028842e-08
9a2022b838__S173961142,10833,3.757989645004273,4,3.2105078844324453e-06,0.0054530431516468,0.2977260649204254,0.6302860975265503,0.0664316639304161,9.987596422433852e-05,2.7776335898010984e-08
9a2022b838__S173968960,10834,3.2529959678649902,3,6.032972669345327e-05,0.1161136776208877,0.5203853845596313,0.3576552867889404,0.0057809595018625,4.370270289655309e-06,1.2275190641730662e-08
9a2a5e4d51__S173963001,10835,2.863503217697144,3,0.0003646170080173,0.2581632733345032,0.6193014979362488,0.1219476908445358,0.0002211513929069,1.797411528059456e-06,1.818055750391068e-08
9a2a5e4d51__S173969460,10836,3.000460624694824,3,0.0002609699731692,0.1966941654682159,0.605860710144043,0.1966941654682159,0.0004875561280641,2.403450480414904e-06,2.669992404946697e-08
9a2a5e4d51__S173969972,10837,2.6260688304901123,3,0.0149173736572265,0.3847241699695587,0.5597703456878662,0.0405496284365654,3.697647116496228e-05,1.4337334732772431e-06,3.478850985061399e-08
9a32aa4aca__S173960705,10838,3.0844104290008545,3,2.63239344349131e-05,0.1293760538101196,0.6570258736610413,0.2133050709962844,0.000265862327069,7.94914001289726e-07,9.698623237852644e-09
9a32aa4aca__S173962115,10839,2.764782667160034,3,0.0413764677941799,0.3057330250740051,0.5040685534477234,0.1444180607795715,0.0043610474094748,4.275420360499993e-05,7.514900346450305e-08
9a32aa4aca__S173965593,10840,3.071466445922852,3,2.083653816953301e-05,0.1090114414691925,0.7108438611030579,0.179729476571083,0.0003931566316168,1.2513313549789018e-06,1.5751938420294213e-08
9a33ce2403__S173962028,10841,3.595942974090576,4,5.113758561492432e-06,0.015243899077177,0.393145352602005,0.5720230937004089,0.0195735543966293,8.97492645890452e-06,1.2285748418605635e-08
9a33ce2403__S173967894,10842,2.980219841003418,3,0.0005084909498691,0.2324539572000503,0.5576280355453491,0.2051399201154709,0.0042575425468385,1.1958561117353383e-05,3.5755451932573123e-08
9a33ce2403__S173969933,10843,3.8455193042755127,4,1.1555506489457912e-06,0.0006782913114875,0.2268573939800262,0.6987699866294861,0.0736498162150383,4.336171332397498e-05,1.8103081700360235e-08
9a34f71fd4__S173964334,10844,3.779694080352783,4,1.0236616390102429e-06,0.000930652488023,0.2580441832542419,0.7014366984367371,0.0395723544061183,1.5042596714920364e-05,1.8172169546915032e-08
9a34f71fd4__S173965244,10845,3.282512664794922,3,4.576189439831069e-06,0.0506840534508228,0.6174582242965698,0.3305015563964844,0.0013506843242794,9.592214382792008e-07,6.880021885535825e-09
9a34f71fd4__S173967135,10846,3.198930501937866,3,2.171518644900061e-05,0.0941845923662185,0.6141606569290161,0.2901089787483215,0.0015223521040752,1.6744953654779238e-06,1.1640811869995105e-08
9a3899858b__S173961773,10847,2.6569626331329346,3,0.0013236065860837,0.3669994175434112,0.6050797700881958,0.0265853498131036,1.1451440514065324e-05,4.171187129031751e-07,1.3408259391667345e-08
9a3899858b__S173969094,10848,3.4596364498138428,3,0.0002040411636698,0.0682424306869506,0.4449965059757232,0.4449965059757232,0.041391123086214,0.0001691560755716,1.8033695425856425e-07
9a3899858b__S173970108,10849,3.8549609184265137,4,3.7849122236366384e-06,0.0053295530378818,0.2567922472953796,0.6160125732421875,0.1213000640273094,0.0005617307615466,4.7645009715324704e-08
9a41a53d58__S173960400,10850,3.2344963550567627,3,5.648788282996975e-05,0.1087194681167602,0.5521230697631836,0.3348795473575592,0.0042155110277235,5.953779236733681e-06,2.3583128339055293e-08
9a41a53d58__S173966240,10851,4.0735182762146,4,2.712880586841493e-06,0.0007522066007368,0.143345221877098,0.6424286365509033,0.2085660547018051,0.0049050031229853,1.1197395366480126e-07
9a47df0d0c__S173960882,10852,3.057678461074829,3,0.0005553967203013,0.1857547760009765,0.5721650123596191,0.2385138571262359,0.0030024463776499,8.433253242401406e-06,3.668757031505265e-08
9a47df0d0c__S173961007,10853,3.981440544128418,4,9.64581772677775e-07,0.0004693924856837,0.1569902896881103,0.703581690788269,0.1385434418916702,0.0004142374091316,2.2684787381876962e-08
9a47df0d0c__S173964468,10854,3.5208005905151367,4,3.2098861993290484e-05,0.0451985634863376,0.4288320243358612,0.4859303534030914,0.0398875921964645,0.0001192617492051,8.20907928300585e-08
9a50b66c0f__S173963032,10855,3.8059892654418954,4,9.453642633161508e-06,0.0075847888365387,0.2846170961856842,0.6025344133377075,0.1047047674655914,0.0005494402721524,9.268024570019406e-08
9a50b66c0f__S173967526,10856,4.138850212097168,4,1.0002580665968708e-06,0.0002159955765819,0.1118884682655334,0.6438737511634827,0.2368679344654083,0.0071527916006743,6.806840957551685e-08
9a50b66c0f__S173969613,10857,3.281445264816284,3,1.894748311315197e-05,0.0772012621164321,0.5704444646835327,0.3459920585155487,0.006337066181004,6.151347406557761e-06,1.3042019908482416e-08
9a54342cc0__S173960721,10858,3.0227034091949463,3,0.0001028761471388,0.1641483455896377,0.649219274520874,0.1860044449567794,0.0005224482156336,2.5754541184142e-06,2.371911023146822e-08
9a54342cc0__S173968412,10859,2.337654829025269,2,0.070639930665493,0.5219624042510986,0.40650475025177,0.0008892256300896,3.2070479392132256e-06,4.34026759421613e-07,4.0370775167275497e-08
9a54342cc0__S173968432,10860,3.066586971282959,3,0.0001089020588551,0.1440547853708267,0.6456087231636047,0.2095984667539596,0.0006266880664043,2.4059597762970952e-06,2.7576232852766225e-08
9a554abc11__S173962357,10861,3.522075653076172,4,3.008398380188737e-06,0.0122576793655753,0.4599660038948059,0.5212097764015198,0.0065610627643764,2.494050022505689e-06,1.0849977805094111e-08
9a554abc11__S173969890,10862,3.71359658241272,4,3.740302418009378e-06,0.0086833825334906,0.3258415460586548,0.6087521314620972,0.0566227659583091,9.646366379456596e-05,2.9464075623764078e-08
9a554abc11__S173970073,10863,2.6092405319213867,3,0.0092773800715804,0.3944842219352722,0.573971152305603,0.0222552772611379,1.1563278349058235e-05,3.956736236432335e-07,1.4869909747972088e-08
9a5f9698e3__S173961300,10864,3.5391416549682617,4,1.0814895176736172e-05,0.0221573449671268,0.4450421631336212,0.5042988657951355,0.0284505952149629,4.01822071580682e-05,3.551409477609013e-08
9a5f9698e3__S173964204,10865,3.2786779403686523,3,2.7766393031924963e-05,0.0568872392177581,0.6115954518318176,0.3273634910583496,0.0041208979673683,5.136265826877207e-06,3.5706463563656143e-08
9a5f9698e3__S173968511,10866,2.2976419925689697,2,0.0994841009378433,0.505221962928772,0.3934672772884369,0.0018221149221062,3.985860075772507e-06,5.565507876781339e-07,2.7709033290079788e-08
9a86027957__S173960773,10867,3.510447263717652,4,3.159366769978078e-06,0.0225924625992774,0.4537817537784576,0.5142020583152771,0.0094179399311542,2.61920718003239e-06,8.079879876277118e-09
9a86027957__S173962190,10868,3.776655435562134,4,3.217421908630058e-05,0.0274786744266748,0.2954235970973968,0.551923930644989,0.1231508776545524,0.0019905485678464,2.2366980090282598e-07
9a86027957__S173963268,10869,2.582099199295044,3,0.0008320240303874,0.4309991300106048,0.5534138083457947,0.01474797911942,6.762288194295252e-06,2.971142123442405e-07,7.674219482112221e-09
9a9409d5b0__S173961868,10870,3.060992956161499,3,2.1027099137427285e-05,0.1326954513788223,0.6738831400871277,0.1930707544088363,0.0003289191809017,6.759149755453109e-07,7.053805983758821e-09
9a9409d5b0__S173962506,10871,3.906775951385498,4,1.820004058572522e-06,0.0017613550880923,0.2306920140981674,0.62708580493927,0.1399217694997787,0.0005371829029172,2.1522394533235456e-08
9a9409d5b0__S173970058,10872,2.5191423892974854,3,0.0752592235803604,0.3821978569030761,0.4907517433166504,0.0517248511314392,6.446959741879255e-05,1.71805652371404e-06,3.246618263119672e-08
9a9db86ee8__S173966815,10873,3.8684823513031006,4,1.3644579439642257e-06,0.0011653273832052,0.2220720648765564,0.6840301156044006,0.0925734043121337,0.0001577098882989,3.208897680906375e-08
9a9db86ee8__S173968115,10874,3.71482515335083,4,2.1510311398742488e-06,0.0044069909490644,0.3089539110660553,0.6540554165840149,0.0325635001063346,1.80103652382968e-05,2.5436944994794434e-08
9a9db86ee8__S173969324,10875,4.107932567596436,4,5.488410579346237e-07,7.188398740254343e-05,0.0950875654816627,0.7026073932647705,0.2013003975152969,0.0009322057012468,3.508623080961115e-08
9a9e3b0aeb__S173964501,10876,2.7702910900115967,3,0.0001632783387321,0.2605256140232086,0.7081819772720337,0.0311153437942266,1.3402702279563528e-05,3.5716990964829165e-07,1.1845660452536322e-08
9a9e3b0aeb__S173967063,10877,3.15606951713562,3,4.16208376918803e-06,0.0382162407040596,0.7675937414169312,0.1940780878067016,0.0001073415623977,4.386804164369096e-07,1.0982148523908108e-08
9a9e3b0aeb__S173968713,10878,2.424267292022705,2,0.0101845990866422,0.556060254573822,0.4330601394176483,0.0006930706440471,1.6138650380526087e-06,2.3249930336533003e-07,1.486318268462128e-08
9aa60deb26__S173963485,10879,3.093656539916992,3,0.0001446673413738,0.1400054991245269,0.6274610757827759,0.2308300584554672,0.0015553205739706,3.402249603823293e-06,3.33544853958756e-08
