participantId,IC_openai_initial,IC_openai
98f11dce27__S173965009,4.0,4.0
98ff7ee8aa__S173960171,2.0,2.0
98ff7ee8aa__S173960944,3.0,3.0
98ff7ee8aa__S173963780,2.0,2.0
990a579619__S173963229,3.0,3.0
990a579619__S173966030,2.0,2.0
990a579619__S173966511,2.0,2.0
99190196ae__S173960333,3.0,3.0
99190196ae__S173962691,4.0,4.0
99190196ae__S173963972,4.0,4.0
99266040f6__S173962119,5.0,5.0
99266040f6__S173964758,4.4,4.4
99266040f6__S173969155,3.0,3.0
993500caa3__S173961600,4.0,4.0
993500caa3__S173968388,4.0,4.0
993500caa3__S173969682,3.0,3.0
9936d1d27d__S173963668,2.0,2.0
9936d1d27d__S173963735,3.0,3.0
9936d1d27d__S173965390,3.0,3.0
9937f5210e__S173960310,3.3,3.3
9937f5210e__S173960453,4.0,4.0
9937f5210e__S173970696,4.0,4.0
99397f76e3__S173963511,3.0,3.0
99397f76e3__S173970581,2.0,2.0
994687108e__S173963044,2.0,2.0
994687108e__S173966598,2.0,2.0
994687108e__S173967283,2.0,2.0
99554f88f6__S173964119,4.0,4.0
99554f88f6__S173966656,3.1,3.1
99554f88f6__S173969554,4.0,4.0
9958171a0f__S173969737,2.0,2.0
9969efbcb1__S173961562,4.0,4.0
9969efbcb1__S173961658,4.0,4.0
9969efbcb1__S173964701,4.0,4.0
99801b55e0__S173965139,3.0,3.0
99801b55e0__S173966814,3.0,3.0
99801b55e0__S173968599,3.0,3.0
998b926be3__S173965221,2.5,2.5
998b926be3__S173965478,4.0,4.0
998b926be3__S173970017,2.0,2.0
998c2be1d3__S173962495,3.7,3.7
998c2be1d3__S173964395,3.0,3.0
998c2be1d3__S173969753,2.0,2.0
998c2be1d3__S173970847,5.0,5.0
998c9aef2a__S173966711,4.0,4.0
998c9aef2a__S173966794,2.0,2.0
998c9aef2a__S173969323,3.0,3.0
999deb29bb__S173962024,4.0,4.0
999deb29bb__S173970681,3.0,3.0
999deb29bb__S173970772,4.0,4.0
99ada44f99__S173960443,3.0,3.0
99ada44f99__S173969789,3.0,3.0
99ada44f99__S173970203,2.1,2.1
99ae841494__S173960342,2.0,2.0
99ae841494__S173961609,3.0,3.0
99ae841494__S173966653,2.0,2.0
99c3895d46__S173963749,2.0,2.0
99c3895d46__S173964737,3.0,3.0
99c725d538__S173961337,4.1,4.1
99c725d538__S173962152,5.0,5.0
99c725d538__S173965047,5.0,5.0
99d6135c6e__S173966156,2.5,2.5
99d6135c6e__S173967210,3.0,3.0
99d6135c6e__S173967262,3.7,3.7
99dc343442__S173965855,2.0,2.0
99dc343442__S173966583,2.0,2.0
99dc343442__S173967543,1.0,1.0
99e6651e3f__S173964380,2.0,2.0
99e6651e3f__S173967781,2.0,2.0
99e6651e3f__S173968599,3.0,3.0
99eac56ac0__S173961807,3.0,3.0
99eac56ac0__S173967214,3.0,3.0
99eac56ac0__S173970677,3.0,3.0
99ef538c8f__S173961177,2.0,2.0
99ef538c8f__S173964541,4.2,4.2
99ef538c8f__S173970680,4.0,4.0
99efd4e89a__S173965766,2.0,2.0
99efd4e89a__S173966711,2.0,2.0
99efd4e89a__S173970941,1.0,1.0
99f75e0299__S173964130,3.0,3.0
99f75e0299__S173969146,2.0,2.0
99f75e0299__S173969258,2.0,2.0
9a0d226867__S173967931,2.0,2.0
9a0d226867__S173967960,3.0,3.0
9a0d226867__S173968825,3.0,3.0
9a113a0362__S173964257,2.0,2.0
9a113a0362__S173968146,2.0,2.0
9a113a0362__S173970036,2.0,2.0
9a187a60d9__S173961276,3.0,3.0
9a187a60d9__S173966385,2.0,2.0
9a187a60d9__S173970562,1.0,1.0
9a1f9f0ec4__S173962867,2.0,2.0
9a1f9f0ec4__S173965615,3.0,3.0
9a1f9f0ec4__S173965797,2.0,2.0
9a2022b838__S173961108,2.0,2.0
9a2022b838__S173961142,3.0,3.0
9a2022b838__S173968960,4.0,4.0
9a2a5e4d51__S173963001,3.0,3.0
9a2a5e4d51__S173969460,3.0,3.0
9a2a5e4d51__S173969972,2.0,2.0
9a32aa4aca__S173960705,3.0,3.0
9a32aa4aca__S173962115,2.0,2.0
9a32aa4aca__S173965593,3.0,3.0
9a33ce2403__S173962028,3.0,3.0
9a33ce2403__S173967894,2.2,2.2
9a33ce2403__S173969933,4.0,4.0
9a34f71fd4__S173964334,3.0,3.0
9a34f71fd4__S173965244,3.2,3.2
9a34f71fd4__S173967135,3.2,3.2
9a3899858b__S173961773,2.0,2.0
9a3899858b__S173969094,2.0,2.0
9a3899858b__S173970108,3.0,3.0
9a41a53d58__S173960400,2.0,2.0
9a41a53d58__S173966240,3.0,3.0
9a47df0d0c__S173960882,2.0,2.0
9a47df0d0c__S173961007,3.5,3.5
9a47df0d0c__S173964468,3.0,3.0
9a50b66c0f__S173963032,2.0,2.0
9a50b66c0f__S173967526,4.0,4.0
9a50b66c0f__S173969613,3.0,3.0
9a54342cc0__S173960721,2.0,2.0
9a54342cc0__S173968412,2.0,2.0
9a54342cc0__S173968432,2.6,2.6
9a554abc11__S173962357,3.1,3.1
9a554abc11__S173969890,3.0,3.0
9a554abc11__S173970073,2.0,2.0
9a5f9698e3__S173961300,3.0,3.0
9a5f9698e3__S173964204,2.0,2.0
9a5f9698e3__S173968511,2.0,2.0
9a86027957__S173960773,3.0,3.0
9a86027957__S173962190,2.0,2.0
9a86027957__S173963268,2.0,2.0
9a9409d5b0__S173961868,3.0,3.0
9a9409d5b0__S173962506,3.0,3.0
9a9409d5b0__S173970058,2.0,2.0
9a9db86ee8__S173966815,5.0,5.0
9a9db86ee8__S173968115,3.0,3.0
9a9db86ee8__S173969324,3.0,3.0
9a9e3b0aeb__S173964501,3.0,3.0
9a9e3b0aeb__S173967063,3.5,3.5
9a9e3b0aeb__S173968713,2.0,2.0
9aa60deb26__S173963485,2.0,2.0
9aa77970b9__S173960548,2.0,2.0
9aa77970b9__S173960640,2.0,2.0
9aa77970b9__S173968442,2.0,2.0
9aacf4889b__S173960842,2.0,2.0
9aacf4889b__S173963018,3.0,3.0
9aacf4889b__S173968547,3.0,3.0
9ab077f093__S173963093,4.0,4.0
9ab077f093__S173964433,3.0,3.0
9ab077f093__S173966069,3.5,3.5
9acc22926e__S173960342,2.0,2.0
9acc22926e__S173961609,2.0,2.0
9acc22926e__S173966653,2.0,2.0
9ad417c42f__S173969497,2.0,2.0
9ad417c42f__S173969741,3.4,3.4
9ad417c42f__S173970787,2.0,2.0
9ad558fdb3__S173963106,3.0,3.0
9ad558fdb3__S173967899,3.0,3.0
9ae536bdee__S173962502,2.0,2.0
9ae536bdee__S173962775,2.0,2.0
9ae536bdee__S173964662,2.0,2.0
9af2195a6f__S173961320,2.0,2.0
9af2195a6f__S173969114,2.0,2.0
9af2195a6f__S173969258,2.0,2.0
9aff1ec852__S173961600,4.0,4.0
9aff1ec852__S173965193,3.0,3.0
9aff1ec852__S173970073,2.0,2.0
9b15438bee__S173960686,2.9,2.9
9b15438bee__S173963763,2.0,2.0
9b15438bee__S173964178,2.0,2.0
9b37034ffa__S173961490,2.0,2.0
9b37034ffa__S173969934,1.0,1.0
9b37034ffa__S173970631,2.0,2.0
9b4e1c3672__S173965970,2.0,2.0
9b4e1c3672__S173968494,3.0,3.0
9b4e1c3672__S173969076,4.0,4.0
9b564df65b__S173962123,2.0,2.0
9b564df65b__S173962935,2.0,2.0
9b564df65b__S173968027,2.0,2.0
9b564df65b__S173968237,3.0,3.0
9b58d204fd__S173960911,3.0,3.0
9b58d204fd__S173961777,2.0,2.0
9b58d204fd__S173969523,2.0,2.0
9b62bcee04__S173962495,3.0,3.0
9b62bcee04__S173964395,2.0,2.0
9b62bcee04__S173969753,2.0,2.0
9b6bab79df__S173967096,2.0,2.0
9b6bab79df__S173968544,2.0,2.0
9b6bb97fe4__S173960185,5.0,5.0
9b6bb97fe4__S173964563,3.0,3.0
9b6bb97fe4__S173969553,4.7,4.7
9b725f5e9c__S173961110,3.8,3.8
9b725f5e9c__S173964321,3.0,3.0
9b725f5e9c__S173970465,4.0,4.0
9bafab669f__S173963981,2.0,2.0
9bafab669f__S173966488,3.5,3.5
9bafab669f__S173967036,3.0,3.0
9bb0b5698b__S173964624,3.0,3.0
9bb0b5698b__S173965556,2.0,2.0
9bb0b5698b__S173970148,4.0,4.0
9bb5a38ae8__S173962805,2.0,2.0
9bb5a38ae8__S173968845,3.0,3.0
9bb5a38ae8__S173970453,3.0,3.0
9bb6643d20__S173961306,5.0,5.0
9bb6643d20__S173964061,2.0,2.0
9bb6643d20__S173966921,4.0,4.0
9bb9a12e94__S173960775,2.0,2.0
9bb9a12e94__S173963542,1.0,1.0
9bb9a12e94__S173969030,2.0,2.0
9bc6c23ee0__S173960859,1.1,1.1
9bc6c23ee0__S173961616,3.0,3.0
9bc6c23ee0__S173964131,2.0,2.0
9bc6c23ee0__S173966461,3.0,3.0
9bc86f9454__S173965448,2.0,2.0
9bc86f9454__S173967634,2.0,2.0
9bc86f9454__S173970095,3.0,3.0
9bd604e3dd__S173962316,3.0,3.0
9bd604e3dd__S173967034,2.0,2.0
9bd604e3dd__S173970404,2.0,2.0
9be4749d67__S173962081,3.0,3.0
9be4749d67__S173964501,3.0,3.0
9be4749d67__S173970469,5.0,5.0
9be72de7f1__S173960176,2.0,2.0
9be72de7f1__S173964078,3.0,3.0
9be72de7f1__S173968318,2.0,2.0
9bec666189__S173965766,2.0,2.0
9bec666189__S173970941,2.0,2.0
9c0f03c728__S173961320,2.0,2.0
9c0f03c728__S173969114,2.0,2.0
9c0f03c728__S173969258,3.0,3.0
9c133eab46__S173963004,4.0,4.0
9c133eab46__S173963524,3.0,3.0
9c133eab46__S173964829,3.0,3.0
9c28accace__S173965040,2.0,2.0
9c28accace__S173966341,3.3,3.3
9c28accace__S173967803,3.0,3.0
9c2fa490e3__S173966814,3.5,3.5
9c2fa490e3__S173969025,3.0,3.0
9c2fa490e3__S173971057,4.9,4.9
9c3978bc42__S173961612,2.0,2.0
9c3978bc42__S173967368,2.5,2.5
9c3978bc42__S173967908,2.6,2.6
9c411869e3__S173962569,2.0,2.0
9c411869e3__S173963468,2.0,2.0
9c411869e3__S173964213,2.0,2.0
9c48594d3d__S173962559,2.0,2.0
9c48594d3d__S173965524,2.0,2.0
9c48594d3d__S173968489,2.0,2.0
9c4a421bcb__S173966331,3.0,3.0
9c4a421bcb__S173966618,3.0,3.0
9c4a421bcb__S173967581,2.0,2.0
9c567d79be__S173960220,3.0,3.0
9c567d79be__S173962941,3.0,3.0
9c567d79be__S173965805,2.0,2.0
9c5cd6729a__S173969636,3.0,3.0
9c5cd6729a__S173969860,2.0,2.0
9c5cd6729a__S173970412,3.5,3.5
9c5ce1ac8a__S173960544,3.0,3.0
9c5ce1ac8a__S173964288,3.0,3.0
9c5ce1ac8a__S173969023,2.1,2.1
9c6a2b5dcd__S173961538,2.0,2.0
9c6a2b5dcd__S173966090,3.0,3.0
9c6a2b5dcd__S173966156,3.4,3.4
9c7258e8e9__S173960351,2.0,2.0
9c7258e8e9__S173965272,2.0,2.0
9c7258e8e9__S173969444,3.0,3.0
9c74a65a41__S173965826,2.0,2.0
9c74a65a41__S173967703,4.0,4.0
9c74a65a41__S173969060,2.0,2.0
9c98a23608__S173960686,2.0,2.0
9c98a23608__S173961065,2.0,2.0
9c98a23608__S173961449,1.0,1.0
9c98fafd29__S173961459,3.0,3.0
9c98fafd29__S173961966,2.0,2.0
9c98fafd29__S173968945,3.0,3.0
9cab241ad4__S173963475,2.0,2.0
9cab241ad4__S173966090,3.0,3.0
9cab241ad4__S173966210,3.0,3.0
9cba407229__S173961177,2.0,2.0
9cba407229__S173964541,2.4,2.4
9cba407229__S173970680,3.0,3.0
9cd5ced0cf__S173962514,2.0,2.0
9cd5ced0cf__S173966054,1.6,1.6
9cde845646__S173962272,2.0,2.0
9cde845646__S173963824,3.0,3.0
9cde845646__S173968979,1.1,1.1
9ceebf3219__S173965766,3.0,3.0
9ceebf3219__S173966711,2.0,2.0
9ceebf3219__S173970941,3.0,3.0
9cefcfeec5__S173962354,3.8,3.8
9cefcfeec5__S173962996,2.0,2.0
9cefcfeec5__S173966248,2.0,2.0
9cfcb62139__S173963460,2.0,2.0
9cfcb62139__S173966781,2.0,2.0
9cfcb62139__S173967784,2.0,2.0
9d0a3d54e6__S173962726,4.0,4.0
9d0a3d54e6__S173963893,3.0,3.0
9d0a3d54e6__S173967885,3.0,3.0
9d12555041__S173962335,3.0,3.0
9d12555041__S173963302,2.0,2.0
9d12555041__S173963971,3.0,3.0
9d370de9ed__S173960245,4.0,4.0
9d370de9ed__S173961880,5.0,5.0
9d370de9ed__S173963824,3.0,3.0
9d370de9ed__S173966108,3.0,3.0
9d49aba679__S173960604,3.3,3.3
9d49aba679__S173966903,3.0,3.0
9d49aba679__S173968164,2.4,2.4
9d49aba679__S173969293,4.0,4.0
9d64212702__S173961177,2.0,2.0
9d64212702__S173964485,2.0,2.0
9d64212702__S173970006,3.0,3.0
9d681e64bf__S173962646,3.0,3.0
9d681e64bf__S173964676,2.0,2.0
9d681e64bf__S173968763,3.0,3.0
9d6a289d57__S173960482,3.0,3.0
9d6a289d57__S173968164,3.0,3.0
9d6a289d57__S173970006,2.0,2.0
9d7eb2065c__S173964501,2.0,2.0
9d7eb2065c__S173964829,1.0,1.0
9d7eb2065c__S173968320,2.0,2.0
9d8e033d76__S173960966,3.0,3.0
9d8e033d76__S173963001,2.0,2.0
9d8e033d76__S173963485,3.0,3.0
9d8e033d76__S173968713,3.0,3.0
9d921b8dcd__S173964727,2.0,2.0
9d921b8dcd__S173967290,2.0,2.0
9d921b8dcd__S173967313,2.0,2.0
9d984a3ac9__S173960454,4.0,4.0
9d984a3ac9__S173968027,4.0,4.0
9d984a3ac9__S173970826,3.0,3.0
9da3648d93__S173963004,4.1,4.1
9da3648d93__S173965047,3.3,3.3
9da3648d93__S173966113,3.2,3.2
9dc7599602__S173961734,3.0,3.0
9dc7599602__S173970408,2.0,2.0
9dc7599602__S173970778,3.0,3.0
9dd8f91f80__S173963001,2.0,2.0
9dd8f91f80__S173969460,2.0,2.0
9dd8f91f80__S173969972,2.0,2.0
9de563e8f1__S173960689,2.0,2.0
9de563e8f1__S173970362,2.0,2.0
9de563e8f1__S173970842,1.0,1.0
9df5caf0af__S173960310,4.1,4.1
9df5caf0af__S173961600,3.0,3.0
9df5caf0af__S173969037,4.0,4.0
9e0473a0ef__S173963817,3.0,3.0
9e0473a0ef__S173965643,3.0,3.0
9e04a4c137__S173963657,3.0,3.0
9e04a4c137__S173965649,4.3,4.3
9e04a4c137__S173970517,2.1,2.1
9e108f76ae__S173961177,3.0,3.0
9e108f76ae__S173964541,4.0,4.0
9e108f76ae__S173970680,2.0,2.0
9e16b1d082__S173963990,4.0,4.0
9e16b1d082__S173964151,3.0,3.0
9e16b1d082__S173967739,3.0,3.0
9e16b1d082__S173968528,3.0,3.0
9e2f62bce8__S173965766,4.0,4.0
9e2f62bce8__S173966711,3.0,3.0
9e2f62bce8__S173970941,2.0,2.0
9e46da0afd__S173960285,2.0,2.0
9e46da0afd__S173965481,2.1,2.1
9e46da0afd__S173965894,3.0,3.0
9e4fe98f35__S173964734,3.0,3.0
9e4fe98f35__S173966030,2.0,2.0
9e4fe98f35__S173967281,2.0,2.0
9e52059f6e__S173966053,3.0,3.0
9e52059f6e__S173966096,4.0,4.0
9e52059f6e__S173969178,3.0,3.0
9e69e7f9ee__S173960773,2.0,2.0
9e69e7f9ee__S173961658,3.0,3.0
9e69e7f9ee__S173963785,2.0,2.0
9e69e7f9ee__S173963935,2.0,2.0
9e718affda__S173964484,3.0,3.0
9e718affda__S173968247,3.0,3.0
9e718affda__S173969231,2.5,2.5
9e74b7f21d__S173962830,2.8,2.8
9e74b7f21d__S173963787,3.0,3.0
9e74b7f21d__S173966590,2.0,2.0
9e79ab86f0__S173961616,3.2,3.2
9e79ab86f0__S173969460,3.0,3.0
9e79ab86f0__S173969800,3.0,3.0
9e7c97be59__S173961375,3.0,3.0
9e7c97be59__S173966165,4.0,4.0
9e7c97be59__S173966959,3.0,3.0
9e7ebe3c3c__S173963306,2.0,2.0
9e7ebe3c3c__S173965594,3.0,3.0
9e7ebe3c3c__S173968789,2.0,2.0
9e864c83f3__S173965908,2.0,2.0
9e864c83f3__S173966983,2.0,2.0
9e864c83f3__S173968520,2.0,2.0
9e93ee2c45__S173961048,2.0,2.0
9e93ee2c45__S173961214,2.1,2.1
9e93ee2c45__S173969568,2.1,2.1
9ea853965b__S173963822,3.0,3.0
9ea853965b__S173965298,3.0,3.0
9ea96217c9__S173966546,3.0,3.0
9ea96217c9__S173967286,3.0,3.0
9ea96217c9__S173970455,2.0,2.0
9ec1f92d8f__S173960245,2.0,2.0
9ec1f92d8f__S173960611,2.0,2.0
9ec1f92d8f__S173964624,3.0,3.0
9ecf2bbda4__S173962862,3.0,3.0
9ecf2bbda4__S173963921,4.0,4.0
9ecf2bbda4__S173965397,2.0,2.0
9ed6c79e80__S173962826,3.0,3.0
9ed6c79e80__S173967860,3.8,3.8
9ed6c79e80__S173969457,2.0,2.0
9ed81c0ccd__S173964033,1.0,1.0
9ed81c0ccd__S173964651,2.0,2.0
9ed81c0ccd__S173965005,2.0,2.0
9ee3e80f16__S173962604,4.0,4.0
9ee3e80f16__S173962686,5.0,5.0
9ee3e80f16__S173964701,4.0,4.0
9ee734d83d__S173965139,4.0,4.0
9ee734d83d__S173966814,4.0,4.0
9ee734d83d__S173968599,4.0,4.0
9efe4d5fa2__S173960558,2.0,2.0
9efe4d5fa2__S173968790,1.2,1.2
9efe4d5fa2__S173970367,2.0,2.0
9f0293fc8b__S173960323,2.0,2.0
9f0293fc8b__S173962371,2.0,2.0
9f0293fc8b__S173969635,3.0,3.0
9f05a4e179__S173966814,3.0,3.0
9f05a4e179__S173969025,4.8,4.8
9f05a4e179__S173971057,4.0,4.0
9f2c61a26d__S173963798,2.0,2.0
9f2c61a26d__S173968979,2.0,2.0
9f3b40c3c6__S173962509,3.0,3.0
9f3b40c3c6__S173963596,5.0,5.0
9f3b40c3c6__S173963801,3.0,3.0
9f3b40c3c6__S173970006,2.0,2.0
9f3cb93ea9__S173963914,2.0,2.0
9f3cb93ea9__S173964210,3.0,3.0
9f3cb93ea9__S173969148,3.0,3.0
9f468cee1d__S173964557,2.0,2.0
9f468cee1d__S173967280,2.0,2.0
9f468cee1d__S173967749,3.0,3.0
9f49e26aab__S173960859,3.0,3.0
9f49e26aab__S173966027,2.0,2.0
9f49e26aab__S173969453,3.0,3.0
9f4bd6a721__S173967243,2.0,2.0
9f4bd6a721__S173968798,3.0,3.0
9f4bd6a721__S173970307,2.0,2.0
9f53f60baf__S173960899,3.0,3.0
9f53f60baf__S173967842,5.0,5.0
9f73a6307b__S173962495,2.0,2.0
9f73a6307b__S173964507,1.1,1.1
9f8a7ff109__S173964501,3.0,3.0
9f8a7ff109__S173965437,3.0,3.0
9f8a7ff109__S173966711,4.0,4.0
9f8a7ff109__S173967540,2.0,2.0
9f9452d08e__S173962123,4.0,4.0
9f9452d08e__S173962527,4.0,4.0
9f9452d08e__S173969877,2.0,2.0
9f989bccb5__S173961659,2.0,2.0
9f989bccb5__S173964804,2.0,2.0
9f989bccb5__S173969164,2.0,2.0
9fa33cf3bf__S173962728,3.0,3.0
9fa33cf3bf__S173966590,4.0,4.0
9fa33cf3bf__S173969166,2.0,2.0
9fa344ed54__S173964033,2.0,2.0
9fa344ed54__S173966997,2.0,2.0
9fa344ed54__S173971064,2.0,2.0
9fa90901f7__S173966999,3.0,3.0
9fa90901f7__S173969025,2.0,2.0
9fa90901f7__S173970751,2.0,2.0
9faca0d9c9__S173961542,2.0,2.0
9faca0d9c9__S173965350,2.0,2.0
9faca0d9c9__S173966319,2.0,2.0
9fae3c817a__S173964130,3.0,3.0
9fae3c817a__S173969146,2.0,2.0
9fae3c817a__S173969258,2.0,2.0
9fb502175a__S173960977,2.0,2.0
9fb502175a__S173963888,3.0,3.0
9fb502175a__S173963933,2.0,2.0
9fbbd06bbd__S173963592,4.4,4.4
9fbbd06bbd__S173965849,3.3,3.3
9fbbd06bbd__S173968062,2.0,2.0
9fc32313df__S173960558,4.6,4.6
9fc32313df__S173960982,4.7,4.7
9fc32313df__S173968544,5.0,5.0
9fc6dfb306__S173967133,2.3,2.3
9fc6dfb306__S173967424,3.0,3.0
9fc6dfb306__S173968037,4.3,4.3
9fd731417c__S173960666,3.0,3.0
9fd731417c__S173962832,3.1,3.1
9fd731417c__S173966230,2.0,2.0
9fee932a06__S173965643,4.0,4.0
9fee932a06__S173965676,4.4,4.4
9fee932a06__S173967655,4.1,4.1
9fff2256d3__S173962872,3.0,3.0
9fff2256d3__S173965209,3.0,3.0
a02a8fefdb__S173964593,5.0,5.0
a02a8fefdb__S173964971,3.4,3.4
a02a8fefdb__S173969028,4.0,4.0
a02a9e7364__S173960682,4.0,4.0
a02a9e7364__S173962039,2.2,2.2
a02a9e7364__S173965297,4.0,4.0
a030125005__S173962190,3.0,3.0
a030125005__S173963670,3.0,3.0
a030125005__S173969972,3.0,3.0
a030427c39__S173963677,2.0,2.0
a030427c39__S173970074,2.0,2.0
a030427c39__S173970760,3.0,3.0
a03e8580a8__S173960976,3.0,3.0
a03e8580a8__S173964342,2.0,2.0
a03e8580a8__S173966736,1.0,1.0
a04330fdc9__S173963781,2.0,2.0
a04330fdc9__S173964740,2.3,2.3
a04330fdc9__S173965642,1.0,1.0
a0566d63db__S173960830,2.0,2.0
a0566d63db__S173964054,2.0,2.0
a0566d63db__S173967239,3.0,3.0
a05e4a2ed6__S173962376,2.0,2.0
a05e4a2ed6__S173963475,2.0,2.0
a05e4a2ed6__S173967298,4.0,4.0
a067066c74__S173960688,3.1,3.1
a067066c74__S173965296,4.0,4.0
a067066c74__S173967632,3.0,3.0
a06aed0a0a__S173962476,3.0,3.0
a06aed0a0a__S173964328,3.0,3.0
a06aed0a0a__S173964624,5.0,5.0
a06dfeaf65__S173962081,3.0,3.0
a06dfeaf65__S173963475,4.0,4.0
a06dfeaf65__S173963735,4.7,4.7
a077d0fbd0__S173960753,3.0,3.0
a077d0fbd0__S173962686,2.1,2.1
a086fa61da__S173963644,2.2,2.2
a086fa61da__S173967642,4.0,4.0
a086fa61da__S173968597,2.1,2.1
a09b8c10f3__S173961529,4.0,4.0
a09b8c10f3__S173961892,3.0,3.0
a09b8c10f3__S173968470,3.0,3.0
a0a3a38b14__S173961342,1.8,1.8
a0a3a38b14__S173963312,1.0,1.0
a0a3a38b14__S173971064,2.0,2.0
a0aaa92c8f__S173966475,4.0,4.0
a0aaa92c8f__S173967377,3.0,3.0
a0aaa92c8f__S173969063,3.0,3.0
a0c7497e3d__S173963040,3.2,3.2
a0c7497e3d__S173964562,4.0,4.0
a0c7497e3d__S173970594,1.0,1.0
a0d9ef6615__S173963517,3.0,3.0
a0d9ef6615__S173965448,4.9,4.9
a0d9ef6615__S173968570,4.0,4.0
a0fbddeb8e__S173960454,2.9,2.9
a0fbddeb8e__S173966791,1.4,1.4
a0fbddeb8e__S173971024,2.0,2.0
a0ffbb34c5__S173960705,3.0,3.0
a0ffbb34c5__S173962115,3.0,3.0
a0ffbb34c5__S173965593,3.0,3.0
a111b6931f__S173963004,3.0,3.0
a111b6931f__S173966240,2.0,2.0
a111b6931f__S173967113,3.0,3.0
a111b6931f__S173970073,3.0,3.0
a1140d021d__S173963860,4.0,4.0
a1140d021d__S173965102,2.0,2.0
a1140d021d__S173966277,2.0,2.0
a117d4d7c9__S173962805,2.0,2.0
a117d4d7c9__S173963798,3.0,3.0
a117d4d7c9__S173968979,2.0,2.0
a12242e3bb__S173960324,5.0,5.0
a12242e3bb__S173962935,5.0,5.0
a12242e3bb__S173968418,4.0,4.0
a12242e3bb__S173969753,3.7,3.7
a124bc9ae4__S173965855,1.2,1.2
a124bc9ae4__S173966583,2.0,2.0
a124bc9ae4__S173967543,3.0,3.0
a147a58346__S173964033,4.0,4.0
a147a58346__S173964651,3.0,3.0
a147a58346__S173965005,4.8,4.8
a1539c5cd0__S173962190,2.0,2.0
a1539c5cd0__S173963670,3.0,3.0
a1539c5cd0__S173969972,5.0,5.0
a1663b3924__S173965437,1.8,1.8
a1663b3924__S173968027,2.0,2.0
a16b494b7d__S173963032,2.0,2.0
a16b494b7d__S173967526,2.0,2.0
a16b494b7d__S173969613,2.0,2.0
a18087f3cc__S173962148,2.0,2.0
a18087f3cc__S173970901,3.0,3.0
a18087f3cc__S173970969,2.0,2.0
a18b551219__S173962081,2.0,2.0
a18b551219__S173964501,2.0,2.0
a18b551219__S173970469,3.0,3.0
a18b6705bb__S173961315,3.0,3.0
a18b6705bb__S173963729,2.0,2.0
a18b6705bb__S173965990,2.0,2.0
a18cf96b36__S173960188,2.0,2.0
a18cf96b36__S173960966,3.0,3.0
a18cf96b36__S173968825,3.0,3.0
a19b33e216__S173960390,2.0,2.0
a19b33e216__S173966122,1.9,1.9
a19b33e216__S173968072,3.0,3.0
a1a3c7f367__S173961337,4.0,4.0
a1a3c7f367__S173966441,2.0,2.0
a1ad89ead3__S173960568,2.0,2.0
a1ad89ead3__S173962656,2.0,2.0
a1ad89ead3__S173970399,2.0,2.0
a1b19c771d__S173960604,2.0,2.0
a1b19c771d__S173965437,2.0,2.0
a1b19c771d__S173967611,2.0,2.0
a1b19c771d__S173969998,2.0,2.0
a1b1b0eacb__S173961500,2.7,2.7
a1b1b0eacb__S173964562,2.0,2.0
a1b1b0eacb__S173967981,2.0,2.0
a1b7fda962__S173962119,4.7,4.7
a1b7fda962__S173964758,3.0,3.0
a1b7fda962__S173969155,3.0,3.0
a1ba3a5276__S173964210,3.0,3.0
a1ba3a5276__S173964544,3.1,3.1
a1ba3a5276__S173965224,3.0,3.0
a1ba3a5276__S173967585,3.0,3.0
a1c7f04bb5__S173961343,3.0,3.0
a1c7f04bb5__S173963336,4.4,4.4
a1c7f04bb5__S173970707,3.0,3.0
a1d3874e02__S173960432,2.0,2.0
a1d3874e02__S173965225,3.0,3.0
a1d3874e02__S173967467,2.0,2.0
a1e024d038__S173961306,2.0,2.0
a1e024d038__S173964061,2.0,2.0
a1e024d038__S173966921,3.0,3.0
a1e0f769e4__S173962323,3.0,3.0
a1e0f769e4__S173963174,2.0,2.0
a1e0f769e4__S173968461,3.0,3.0
a1e4f66cbc__S173962221,4.0,4.0
a1e4f66cbc__S173965319,2.0,2.0
a1e4f66cbc__S173968530,3.0,3.0
a1f1e313a3__S173966108,2.0,2.0
a1f1e313a3__S173968161,3.0,3.0
a1f1e313a3__S173970751,3.0,3.0
a1fa962a0d__S173967908,4.5,4.5
a1fa962a0d__S173969258,2.0,2.0
a1fa962a0d__S173969693,4.0,4.0
a203b4add0__S173963248,2.0,2.0
a203b4add0__S173965459,3.0,3.0
a203b4add0__S173970188,2.0,2.0
a213843f05__S173961493,4.0,4.0
a213843f05__S173963437,4.0,4.0
a213843f05__S173968514,2.2,2.2
a217ee0e26__S173961935,2.0,2.0
a217ee0e26__S173965023,3.0,3.0
a217ee0e26__S173971009,2.0,2.0
a2181bb73b__S173962829,2.0,2.0
a2181bb73b__S173967078,3.4,3.4
a2181bb73b__S173970684,2.0,2.0
a21c8db1aa__S173960432,2.0,2.0
a21c8db1aa__S173965225,4.0,4.0
a21c8db1aa__S173967467,2.4,2.4
a2211d41db__S173960245,2.0,2.0
a2211d41db__S173960611,3.0,3.0
a2211d41db__S173964624,3.0,3.0
a22215b97f__S173960541,3.0,3.0
a22215b97f__S173966182,3.0,3.0
a235bb9960__S173965209,2.0,2.0
a235bb9960__S173969798,2.5,2.5
a2410c9774__S173966331,5.0,5.0
a2410c9774__S173967581,3.0,3.0
a25fd5ecf8__S173962047,2.0,2.0
