participantId,IC_openai_initial,IC_openai
S2_0612,2.0,2.0
S2_0613,3.0,3.0
S2_0614,2.0,2.0
S2_0615,2.0,2.0
S2_0616,5.0,5.0
S2_0617,2.2,4.6
S2_0618,1.0,2.0
S2_0619,2.0,3.0
S2_0620,3.0,4.0
S2_0621,2.0,2.7
S2_0622,3.2,5.0
S2_0623,5.0,5.0
S2_0624,4.6,5.0
S2_0625,4.0,5.0
S2_0626,4.0,5.0
S2_0627,2.0,2.0
S2_0628,5.0,5.0
S2_0629,2.0,3.0
S2_0630,3.0,3.2
S2_0631,2.0,2.0
S2_0632,3.0,4.2
S2_0633,2.0,2.0
S2_0634,2.0,3.0
S2_0635,3.0,5.0
S2_0636,1.8,3.0
S2_0637,2.0,2.6
S2_0638,2.0,2.0
S2_0639,5.0,5.0
S2_0640,2.0,4.0
S2_0641,3.0,5.0
S2_0642,2.0,2.0
S2_0643,3.0,3.0
S2_0644,3.0,5.0
S2_0645,2.0,2.0
S2_0646,2.5,3.0
S2_0647,3.0,4.3
S2_0648,4.0,3.8
S2_0649,3.9,5.0
S2_0650,1.3,2.9
S2_0651,4.3,5.0
S2_0652,3.9,5.0
S2_0653,3.0,3.1
S2_0654,2.1,2.0
S2_0655,3.0,4.4
S2_0656,3.5,4.0
S2_0657,3.0,3.0
S2_0658,2.5,3.1
S2_0659,5.0,5.0
S2_0660,3.6,5.7
S2_0661,5.0,6.0
S2_0662,3.0,3.0
S2_0663,3.0,3.4
S2_0664,2.0,2.0
S2_0665,2.0,2.0
S2_0666,3.0,3.7
S2_0667,3.0,3.0
S2_0668,2.0,2.0
S2_0669,3.0,4.3
S2_0670,3.8,4.4
S2_0671,4.0,5.0
S2_0672,2.0,3.0
S2_0673,2.1,3.8
S2_0674,1.0,3.0
S2_0675,4.0,4.0
S2_0676,2.0,2.0
S2_0677,2.0,2.8
S2_0678,2.0,2.7
S2_0679,3.0,4.4
S2_0680,2.0,3.0
S2_0681,4.0,4.0
S2_0682,3.0,3.0
S2_0683,2.0,2.0
S2_0684,2.0,4.6
S2_0685,2.0,2.9
S2_0686,3.0,3.0
S2_0687,3.0,5.0
S2_0688,2.0,4.0
S2_0689,3.0,3.0
S2_0690,2.0,3.0
S2_0691,4.0,4.0
S2_0692,1.0,1.0
S2_0693,2.7,2.3
S2_0694,5.0,5.0
S2_0695,2.0,3.0
S2_0696,1.0,3.0
S2_0697,5.0,5.2
S2_0698,2.0,2.0
S2_0699,4.0,5.0
S2_0700,3.0,5.2
S2_0701,2.0,3.0
S2_0702,4.0,5.0
S2_0703,3.0,5.0
S2_0704,3.5,5.0
S2_0705,3.3,3.0
S2_0706,3.0,4.0
S2_0707,1.0,4.4
S2_0708,1.0,1.0
S2_0709,2.0,2.6
S2_0710,2.0,2.0
S2_0711,2.0,3.0
S2_0712,3.0,2.0
S2_0713,3.0,4.0
S2_0714,2.0,3.0
S2_0715,2.5,3.0
S2_0716,3.2,4.0
S2_0717,2.7,4.1
S2_0718,3.2,5.0
S2_0719,2.7,4.4
S2_0720,3.0,2.0
S2_0721,2.4,3.0
S2_0722,2.0,3.0
S2_0723,1.9,2.0
S2_0724,2.0,4.5
S2_0725,1.0,1.0
S2_0726,1.3,2.0
S2_0727,3.1,4.0
S2_0728,3.0,4.3
S2_0729,2.0,4.0
S2_0730,2.0,2.3
S2_0731,3.0,4.0
S2_0732,3.8,3.8
S2_0733,3.5,3.7
S2_0734,2.0,4.0
S2_0735,3.0,2.0
S2_0736,3.0,4.0
S2_0737,4.6,5.0
S2_0738,4.0,4.1
S2_0739,3.3,5.0
S2_0740,2.0,2.0
S2_0741,2.0,3.0
S2_0742,4.0,4.3
S2_0743,2.0,3.0
S2_0744,2.0,4.0
S2_0745,2.0,2.0
S2_0746,3.0,3.8
S2_0747,2.0,3.0
S2_0748,3.0,3.7
S2_0749,3.0,5.0
S2_0750,2.0,3.0
S2_0751,2.2,2.0
S2_0752,1.0,1.0
S2_0753,2.0,2.1
S2_0754,3.0,4.0
S2_0755,4.0,4.8
S2_0756,2.0,2.6
S2_0757,2.0,3.1
S2_0758,2.0,5.0
S2_0759,3.0,3.0
S2_0760,2.0,2.0
S2_0761,4.0,5.0
S2_0762,2.0,2.0
S2_0763,3.0,5.0
S2_0764,5.0,5.0
S2_0765,2.0,2.6
S2_0766,3.0,3.0
S2_0767,2.0,3.8
S2_0768,3.1,5.0
S2_0769,4.0,3.9
S2_0770,3.8,3.0
S2_0771,2.4,2.0
S2_0772,3.0,4.0
S2_0773,5.0,6.0
S2_0774,1.9,3.0
S2_0775,4.0,4.6
S2_0776,2.0,3.0
S2_0777,2.0,2.0
S2_0778,4.0,5.0
S2_0779,2.0,2.9
S2_0780,2.0,3.0
S2_0781,2.0,2.0
S2_0782,3.0,4.8
S2_0783,2.7,3.2
S2_0784,3.3,4.0
S2_0785,2.0,2.0
S2_0786,2.1,2.0
S2_0787,4.0,5.8
S2_0788,1.8,3.0
S2_0789,3.2,4.8
S2_0790,3.0,2.5
S2_0791,3.0,5.7
S2_0792,2.0,5.0
S2_0793,2.0,2.0
S2_0794,2.0,2.0
S2_0795,3.0,2.0
S2_0796,4.0,4.5
S2_0797,2.0,3.0
S2_0798,1.0,2.0
S2_0799,2.5,3.0
S2_0800,2.0,3.0
S2_0801,3.0,5.0
S2_0802,2.0,2.9
S2_0803,2.1,3.0
